loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	22.870491027832	3.29225254058838	6.94676084105769
1	ctrl_M2	ctrl	17.6464099884033	5.81124979257584	3.03659464285075
1	ctrl_M3	ctrl	17.9139270782471	3.63050597906113	4.93427835722219
1	mut_M1	mut	34.9599876403809	3.01231551170349	11.6056858933116
1	mut_M2	mut	56.4240570068359	6.62725347280502	8.51394280275719
1	mut_M3	mut	32.3475570678711	6.881333142519	4.70076893501916
2	ctrl_M1	ctrl	25.2188262939453	5.89829245209694	4.27561476457133
2	ctrl_M2	ctrl	12.7879419326782	12.4704230427742	1.02546175769779
2	ctrl_M3	ctrl	22.1167774200439	4.51280462741852	4.90089406611327
2	mut_M1	mut	41.8409461975098	5.97704136371613	7.00027716915378
2	mut_M2	mut	38.3240356445312	8.80630904436111	4.35188402445075
2	mut_M3	mut	30.2061061859131	6.32229465246201	4.77771249939297
3	ctrl_M1	ctrl	74.9218597412109	20.019510269165	3.74244218434299
3	ctrl_M2	ctrl	71.5059814453125	15.8850758075714	4.50145673281774
3	ctrl_M3	ctrl	68.1013107299805	15.2663885354996	4.46086581457177
3	mut_M1	mut	83.4665603637695	18.9663128852844	4.40077946982144
3	mut_M2	mut	126.073287963867	17.5126595497131	7.19898012097953
3	mut_M3	mut	101.049301147461	16.505175113678	6.12227985777143
4	ctrl_M1	ctrl	29.4571437835693	8.92688632011414	3.29982288641855
4	ctrl_M2	ctrl	25.1142158508301	10.400709271431	2.4146637691157
4	ctrl_M3	ctrl	22.8181076049805	8.9910015463829	2.53788273611856
4	mut_M1	mut	41.0772171020508	14.4249823093414	2.84764419263445
4	mut_M2	mut	52.3405532836914	13.3393762111664	3.92376318465905
4	mut_M3	mut	38.9923934936523	12.0443711280823	3.2373955500872
5	ctrl_M1	ctrl	176.842620849609	29.8287053108215	5.92860531514429
5	ctrl_M2	ctrl	138.053665161133	36.8048939704895	3.75095945859335
5	ctrl_M3	ctrl	124.502975463867	42.6973509788513	2.91594144858156
5	mut_M1	mut	329.085479736328	56.6613006591797	5.8079407974729
5	mut_M2	mut	156.946350097656	56.1894750595093	2.79316277526062
5	mut_M3	mut	145.039840698242	33.2880444526672	4.35711508690384
6	ctrl_M1	ctrl	28.7585296630859	5.8881544470787	4.88413303719537
6	ctrl_M2	ctrl	25.787467956543	4.91440999507904	5.24731717182018
6	ctrl_M3	ctrl	27.4392566680908	5.44803081452847	5.03654579098884
6	mut_M1	mut	23.8356857299805	10.6946058273315	2.22875776020329
6	mut_M2	mut	36.2876167297363	5.66086941957474	6.41025504037547
6	mut_M3	mut	35.3261528015137	7.76734507083893	4.54803442866717
7	ctrl_M1	ctrl	47.8978424072266	31.051126241684	1.54254766910603
7	ctrl_M2	ctrl	34.2113990783691	19.7635409832001	1.7310359063414
7	ctrl_M3	ctrl	52.7087287902832	31.3257865905762	1.68259873181093
7	mut_M1	mut	124.549438476562	54.7484323978424	2.27494072472239
7	mut_M2	mut	100.59107208252	43.4689831733704	2.31408845431984
7	mut_M3	mut	90.8184280395508	43.2262892723083	2.10099986763682
8	ctrl_M1	ctrl	20.142520904541	7.83894526958466	2.56954478081313
8	ctrl_M2	ctrl	19.279541015625	4.46354150772095	4.31933723082347
8	ctrl_M3	ctrl	19.1759014129639	7.06629002094269	2.71371559278368
8	mut_M1	mut	46.3295936584473	13.9534384012222	3.32029943633027
8	mut_M2	mut	53.4420204162598	10.4590047597885	5.10966594276035
8	mut_M3	mut	40.6536026000977	8.33226406574249	4.87905835428837
9	ctrl_M1	ctrl	21.6555786132812	6.04466581344604	3.58259319565848
9	ctrl_M2	ctrl	21.8694820404053	3.90800452232361	5.59607388258655
9	ctrl_M3	ctrl	19.2382106781006	4.4678672850132	4.30590468580665
9	mut_M1	mut	31.4662075042725	7.30116003751755	4.30975452429217
9	mut_M2	mut	45.1428070068359	6.26005041599274	7.21125294638335
9	mut_M3	mut	39.2752418518066	5.08326917886734	7.72637459670353
10	ctrl_M1	ctrl	6.39269018173218	6.94692748785019	0.920218354504586
