ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0017134	fibroblast growth factor binding	6/3354	26/28366	0.230769230769231	1.95169946332737	1.77780976988733	0.0784792444197441	0.172576695291209	0.107188793410555	Api5/Fgfr2/Fgfr1/Glg1/Itgb3/Hspa9	6
GO:0031420	alkali metal ion binding	6/3354	26/28366	0.230769230769231	1.95169946332737	1.77780976988733	0.0784792444197441	0.172576695291209	0.107188793410555	Hdac4/Scn2a/Impa1/Atp1a1/Pkm/Tdg	6
GO:0001972	retinoic acid binding	5/3354	20/28366	0.25	2.11434108527132	1.8255173402223	0.0785503571634441	0.172576695291209	0.107188793410555	Ugt1a10/Ugt1a8/Ugt1a7c/Rara/Igf2r	5
GO:0034062	5'-3' RNA polymerase activity	5/3354	20/28366	0.25	2.11434108527132	1.8255173402223	0.0785503571634441	0.172576695291209	0.107188793410555	Polr1d/Polr1a/Polrmt/Polr2a/Polr3h	5
GO:0035615	clathrin adaptor activity	5/3354	20/28366	0.25	2.11434108527132	1.8255173402223	0.0785503571634441	0.172576695291209	0.107188793410555	Ap1s3/Ldlrap1/Ap2a2/Ap2a1/Ap1g1	5
GO:0051428	peptide hormone receptor binding	5/3354	20/28366	0.25	2.11434108527132	1.8255173402223	0.0785503571634441	0.172576695291209	0.107188793410555	Ptpn11/Gnao1/Fyn/Psmc5/Jak2	5
GO:0097747	RNA polymerase activity	5/3354	20/28366	0.25	2.11434108527132	1.8255173402223	0.0785503571634441	0.172576695291209	0.107188793410555	Polr1d/Polr1a/Polrmt/Polr2a/Polr3h	5
GO:0004864	protein phosphatase inhibitor activity	10/3354	52/28366	0.192307692307692	1.62641621943948	1.65562800986186	0.0810282928274137	0.177726519970211	0.110387391533475	Tprn/Ywhab/Cry2/Ensa/Uri1/Cabin1/Hsp90b1/Ppp1r9b/Bod1/Phactr1	10
GO:0008157	protein phosphatase 1 binding	8/3354	39/28366	0.205128205128205	1.73484396740211	1.68161223518925	0.082640901857128	0.180666353812865	0.112213346317751	Tprn/Stau1/Ppp1r9a/Ppp1r9b/Phactr1/Akap11/Fer/Shoc2	8
GO:0070717	poly-purine tract binding	8/3354	39/28366	0.205128205128205	1.73484396740211	1.68161223518925	0.082640901857128	0.180666353812865	0.112213346317751	Elavl4/Pan3/Paip2b/Dazap1/Zc3h14/Mcrs1/Paip2/Patl1	8
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	12/3354	66/28366	0.181818181818182	1.53770260747005	1.60147294285917	0.0845805667277362	0.184602651394253	0.114658212859795	Mgst3/Agps/Dhdds/Pdss2/Nus1/Gstt1/Cox10/Fntb/Trmt12/Pggt1b/Ptar1/Sms	12
GO:0019199	transmembrane receptor protein kinase activity	14/3354	80/28366	0.175	1.48003875968992	1.57446946716669	0.0855349413102039	0.186379092148835	0.115761574705539	Erbb4/Acvr1/Epha7/Ror1/Igf1r/Ntrk3/Fgfr2/Fgfr1/Insr/Acvr2b/Ntrk2/Bmpr1a/Epha3/Nrg2	14
GO:0004112	cyclic-nucleotide phosphodiesterase activity	6/3354	27/28366	0.222222222222222	1.87941429801895	1.67410177513982	0.0912679130063443	0.196771300345806	0.122216260001401	Pde7a/Pde3a/Pde1c/Adprm/Pde4d/Pde10a	6
GO:0005104	fibroblast growth factor receptor binding	6/3354	27/28366	0.222222222222222	1.87941429801895	1.67410177513982	0.0912679130063443	0.196771300345806	0.122216260001401	Flrt3/Fgf5/Nptn/Frs2/Fgf9/Fgf1	6
GO:0000339	RNA cap binding	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Eif4e/Cyfip1/Larp1/Ago2	4
GO:0003688	DNA replication origin binding	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Orc2/Orc4/Orc3/Orc5	4
GO:0004698	calcium,diacylglycerol-dependent serine/threonine kinase activity	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Prkci/Pkn2/Prkcz/Pkn1	4
GO:0004699	diacylglycerol-dependent, calcium-independent serine/threonine kinase activity	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Prkci/Pkn2/Prkcz/Pkn1	4
GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	4/3354	15/28366	0.266666666666667	2.25529715762274	1.78076535189444	0.0917870647430699	0.196771300345806	0.122216260001401	Cyb5b/Gphn/Nqo2/Gmpr	4
