ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048935	peripheral nervous system neuron development	4/1311	12/28832	0.3333333333333333	7.330790744978388	4.7874107131292565	0.0015702760161730677	0.020058604785964548	0.015575821514578866	Onecut2/Ascl1/Pou4f1/Hoxd9	4
GO:0060013	righting reflex	4/1311	12/28832	0.3333333333333333	7.330790744978388	4.7874107131292565	0.0015702760161730677	0.020058604785964548	0.015575821514578866	Npsr1/Slc1a1/Cdh23/Auts2	4
GO:0060536	cartilage morphogenesis	4/1311	12/28832	0.3333333333333333	7.330790744978388	4.7874107131292565	0.0015702760161730677	0.020058604785964548	0.015575821514578866	Stc1/Snai1/Wnt7b/Msx1	4
GO:1904672	regulation of somatic stem cell population maintenance	4/1311	12/28832	0.3333333333333333	7.330790744978388	4.7874107131292565	0.0015702760161730677	0.020058604785964548	0.015575821514578866	Myc/Bmp7/Pax8/Tcf7l1	4
GO:0007586	digestion	15/1311	138/28832	0.10869565217391304	2.390475242927735	3.5736033839603003	0.001571496036681828	0.020058604785964548	0.015575821514578866	Cracd/Ireb2/Npsr1/Hrh2/Slc5a1/Abcg2/Tifab/Neurog1/Vil1/Epb41/Chrm3/Slc9a4/Akr1d1/Isx/Gpr39	15
GO:0071695	anatomical structure maturation	28/1311	336/28832	0.08333333333333333	1.832697686244597	3.3509206148917627	0.0016091196803453476	0.020490957607754393	0.01591155026816771	Tdrd7/Msx2/Grb14/Neurog2/Adgrb3/Kcnb1/Barx2/Pgr/Kcnq3/Tdrd6/Vegfa/Tfcp2l1/Abl2/Ret/Grip2/Ascl1/Kdr/Tgfb2/Cspg4/Gal/Nrcam/Bmp2/S1pr1/Shb/Rfx3/Gpat4/Adam7/Wnt5a	28
GO:1904427	positive regulation of calcium ion transmembrane transport	12/1311	98/28832	0.12244897959183673	2.6929435389716527	3.6640092563221875	0.001633314781974287	0.020750694544012863	0.016113240076759797	Cx3cl1/Bdkrb1/Jph2/Npsr1/P2rx1/Drd1/Aplnr/Cav1/Cracr2a/Adcyap1r1/Thy1/Gpr39	12
GO:0090257	regulation of muscle system process	24/1311	273/28832	0.08791208791208792	1.9333953613129815	3.3820074292393474	0.001658674019303361	0.020899360483651763	0.016228681512782953	Ep300/Tnni1/Myl3/Prkg1/Cttn/Stc1/P2rx1/Ccn4/Mstn/Gata5/Casq2/Cav1/Tnnc1/Hsp90aa1/Tifab/Neurog1/Pin1/Scn5a/Adra1b/Chrm3/Mtpn/Ctnna3/Rgs2/Chrm2	24
GO:0021587	cerebellum morphogenesis	9/1311	61/28832	0.14754098360655737	3.244776231383877	3.830536350012895	0.0016627444658367956	0.020899360483651763	0.016228681512782953	Dll1/Gli2/Abl2/Zfp365/Lhx5/Mtpn/Ttc21b/Atp2b2/Pantr2	9
GO:0034113	heterotypic cell-cell adhesion	9/1311	61/28832	0.14754098360655737	3.244776231383877	3.830536350012895	0.0016627444658367956	0.020899360483651763	0.016228681512782953	Bmp7/Parva/Skap1/Fgb/Nrcam/Gcnt2/Ctnna3/Thy1/Fgg	9
GO:0035567	non-canonical Wnt signaling pathway	9/1311	61/28832	0.14754098360655737	3.244776231383877	3.830536350012895	0.0016627444658367956	0.020899360483651763	0.016228681512782953	Fzd6/Abl2/Rspo3/Sfrp1/Gpc3/Wnt7b/Fzd1/Sfrp2/Wnt5a	9
