1700092M07Rik	2
1700093K21Rik	3
1700094D03Rik	4
1700094M23Rik	7
1700094M24Rik	5
1700095A13Rik	8
1700095J07Rik	3
1700095K22Rik	4
1700096J18Rik	9
1700096K18Rik	2
1700100I10Rik	4
1700101I11Rik	7
1700101O22Rik	5
1700102H20Rik	2
1700102P08Rik	2
1700104B16Rik	3
1700104L18Rik	8
1700105G05Rik	15
1700106O07Rik	5
1700108F19Rik	9
1700108N06Rik	3
1700109G15Rik	7
1700109H08Rik	3
1700109I08Rik	9
1700110C19Rik	4
1700110I01Rik	2
1700110I07Rik	3
1700112H15Rik	5
1700112J05Rik	4
1700112J16Rik	5
1700112K13Rik	9
1700112M02Rik	4
1700113B09Rik	5
1700113H08Rik	2
1700116B05Rik	8
1700116H05Rik	8
1700120C14Rik	2
1700120C18Rik	6
1700120G07Rik	10
1700120G11Rik	11
1700120O09Rik	5
1700121L03Rik	6
1700121L16Rik	4
1700121N20Rik	7
1700122C19Rik	6
1700122E12Rik	2
1700122O11Rik	7
1700123J17Rik	6
1700123K08Rik	2
1700123L14Rik	1
1700123M08Rik	2
1700123O12Rik	6
1700123O20Rik	3
1700124M09Rik	4
1700125G22Rik	2
1700125H20Rik	4
1700126A01Rik	3
1700127F24Rik	1
1700128A07Rik	10
1700128E19Rik	6
1700128I11Rik	6
1700129C05Rik	7
1810006J02Rik	4
1810007C17Rik	6
1810007D17Rik	6
1810008I18Rik	6
1810009A15Rik	2
1810009J06Rik	3
1810010H24Rik	5
1810010K12Rik	4
1810012K08Rik	3
1810012K16Rik	3
1810013L24Rik	2
1810019D21Rik	2
1810019N24Rik	3
1810020O05Rik	2
1810024B03Rik	2
1810026B05Rik	5
1810028F09Rik	6
1810030O07Rik	1
1810035K13Rik	10
1810037I17Rik	2
1810044D09Rik	3
1810044K17Rik	5
1810046K07Rik	6
1810049I09Rik	3
1810049J17Rik	6
1810053B23Rik	5
1810055G02Rik	2
1810058I24Rik	3
1810059C17Rik	8
1810059H22Rik	4
1810062G17Rik	2
1810063I02Rik	5
1810065E05Rik	1
1810073O08Rik	14
2010001A14Rik	1
2010001K21Rik	5
2010003K11Rik	3
2010013B24Rik	6
2010016I18Rik	2
2010106E10Rik	3
2010109A12Rik	5
2010110E17Rik	4
2010110G14Rik	4
2010110K18Rik	1
2010203P06Rik	6
2010204K13Rik	7
2010300C02Rik	5
2010308F09Rik	6
2010315B03Rik	4
2010320M18Rik	4
2010320O07Rik	6
2200002D01Rik	5
2200002J24Rik	3
2210010C04Rik	3
2210011K15Rik	4
2210016F16Rik	2
2210016L21Rik	5
2210017I01Rik	1
2210039B01Rik	6
2210404E10Rik	3
2210406O10Rik	4
2210407C18Rik	2
2210408F21Rik	7
2210408I21Rik	4
2210414B05Rik	5
2210414F02Rik	2
2210417A02Rik	3
2210418O10Rik	1
2210420H20Rik	12
2300002M23Rik	3
2300003K06Rik	2
2300009A05Rik	3
2310001H17Rik	6
2310002D06Rik	3
2310002F09Rik	3
2310002L09Rik	6
2310003L06Rik	5
2310003N18Rik	3
2310005A03Rik	5
2310005E17Rik	5
2310008N11Rik	6
2310009B15Rik	1
2310011J03Rik	6
2310015A10Rik	2
2310015A16Rik	6
2310015D24Rik	5
2310015K22Rik	4
2310016D03Rik	2
2310016D23Rik	2
2310020H05Rik	6
2310022A10Rik	3
2310022B05Rik	9
2310026L22Rik	2
2310030G06Rik	7
2310033P09Rik	2
2310034C09Rik	2
2310034G01Rik	5
2310034O05Rik	8
2310039H08Rik	2
2310039L15Rik	3
2310040G24Rik	3
2310043L19Rik	5
2310043O21Rik	3
2310046K23Rik	1
2310047D07Rik	4
2310050C09Rik	1
2310057J18Rik	8
2310057M21Rik	2
2310057N15Rik	3
2310058D17Rik	4
2310061I04Rik	2
2310061N02Rik	2
2310065F04Rik	6
2310067P03Rik	6
2310069B03Rik	5
2310074N15Rik	5
2310075C17Rik	6
2310079G19Rik	2
2310081O03Rik	10
2400006E01Rik	9
2410002F23Rik	5
2410003I16Rik	7
2410003L11Rik	6
2410004B18Rik	3
2410004I01Rik	5
2410004P03Rik	7
2410006H16Rik	6
2410012E07Rik	7
2410017I17Rik	3
2410018L13Rik	2
2410080I02Rik	6
2410131K14Rik	1
2410137M14Rik	4
2410141K09Rik	2
2410152P15Rik	5
2500002B13Rik	2
2500004C02Rik	1
2510002D24Rik	3
2510009E07Rik	2
2510039O18Rik	1
2600014E21Rik	2
2610001J05Rik	3
2610002M06Rik	3
2610008E11Rik	2
2610021A01Rik	1
2610027F03Rik	7
2610027K06Rik	5
2610028E06Rik	5
2610028H24Rik	1
2610035D17Rik	7
2610035F20Rik	9
2610037D02Rik	4
2610042L04Rik	1
2610044O15Rik8	1
2610203C22Rik	4
2610300M13Rik	6
2610301B20Rik	2
2610303G11Rik	7
2610307P16Rik	8
2610316D01Rik	3
2610318N02Rik	1
2610507B11Rik	2
2610507I01Rik	3
2610528A11Rik	1
2610528J11Rik	2
2700033N17Rik	2
2700038G22Rik	3
2700046A07Rik	10
2700049A03Rik	3
2700054A10Rik	9
2700062C07Rik	4
2700081O15Rik	4
2700089I24Rik	7
2700097O09Rik	1
2810002D19Rik	4
2810004N23Rik	3
2810006K23Rik	5
2810021J22Rik	2
2810032G03Rik	6
2810049E08Rik	9
2810403D21Rik	4
2810403G07Rik	2
2810404F17Rik	6
2810404M03Rik	5
2810405F17Rik	4
2810407A14Rik	3
2810408A11Rik	1
2810408I11Rik	1
2810410L24Rik	3
2810414N06Rik	1
2810429I04Rik	2
2810430I11Rik	7
2810433D01Rik	4
2810455O05Rik	8
2810459M11Rik	6
2810471M01Rik	2
2900005J15Rik	9
2900026A02Rik	4
2900040C04Rik	6
2900041M22Rik	5
2900045O20Rik	3
2900052L18Rik	2
2900052N01Rik	5
2900072N19Rik	6
2900076A07Rik	3
2900079G21Rik	7
2900092C05Rik	4
2900097C17Rik	6
3010001F23Rik	5
3100003L05Rik	5
3110001I22Rik	1
3110004A20Rik	6
3110006O06Rik	11
3110009E18Rik	2
3110009F21Rik	6
3110015C05Rik	7
3110018I06Rik	8
3110021N24Rik	1
3110039M20Rik	5
3110040M04Rik	3
3110040N11Rik	3
3110056K07Rik	1
3110082I17Rik	1
3110082J24Rik	6
3110099E03Rik	4
3222401L13Rik	5
3300002I08Rik	1
3300002P13Rik	5
3300005D01Rik	6
3425401B19Rik	3
3632454L22Rik	3
3830403N18Rik	2
3830406C13Rik	3
3830408C21Rik	1
3830417A13Rik	7
3830432H09Rik	4
3930402G23Rik	9
4430402I18Rik	3
4632404H12Rik	4
4632411P08Rik	1
4632428C04Rik	3
4632433K11Rik	2
4732414G09Rik	7
4732419C18Rik	5
4732465J04Rik	5
4732487G21Rik	7
4732490B19Rik	8
4732496C06Rik	4
4833403J16Rik	5
4833405L11Rik	9
4833407H14Rik	7
4833411C07Rik	6
4833412C05Rik	5
4833413E03Rik	2
4833415N18Rik	6
4833417C18Rik	1
4833418N02Rik	5
4833419F23Rik	2
4833419O12Rik	3
4833420G17Rik	2
4833422M21Rik	5
4833427F10Rik	6
4833427G06Rik	6
4833439L19Rik	3
4833445I07Rik	1
4921504E06Rik	3
4921507P07Rik	3
4921508D12Rik	8
