Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph - Tags
-155000	-0.719725662597255	-0.000147917578594472	-0.000148002150673667	-0.860328483775065	-0.000175335315326713	-0.000175214877601366
-154000	-0.719148459738124	-0.00014155487380606	-0.000142132076665191	-0.860003479030932	-0.000169611487127585	-0.000169936491871719
-153000	-0.719016952368904	-0.000143173698526156	-0.000143305205895376	-0.860044911126573	-0.000171433044468341	-0.000171391612372699
-152000	-0.718988740590803	-0.000143715288759567	-0.000143743500537669	-0.859976911885635	-0.000172475488645708	-0.000172543487886647
-151000	-0.718860775507622	-0.000142499335821368	-0.000142627300904548	-0.860023277879689	-0.000171167942311342	-0.000171121576317288
-150000	-0.718755329242836	-0.000147812132329686	-0.000147917578594472	-0.859799165032576	-0.0001751112024796	-0.000175335315326713
-149000	-0.718440445315959	-0.000141239989879182	-0.00014155487380606	-0.859713897147195	-0.000169526219242204	-0.000169611487127585
-148000	-0.718303055221709	-0.000143036308431906	-0.000143173698526156	-0.859932759820355	-0.000171651907141502	-0.000171433044468341
-147000	-0.718109115061041	-0.000143521348598899	-0.000143715288759567	-0.859752609273199	-0.000172295338098551	-0.000172475488645708
-146000	-0.71799911442849	-0.000142389335188817	-0.000142499335821368	-0.859835283699159	-0.000171250616737302	-0.000171167942311342
-145000	-0.717922385982668	-0.000147735403883864	-0.000147812132329686	-0.860060977923967	-0.000175336896704409	-0.0001751112024796
-144000	-0.717319185274211	-0.000140636789170726	-0.000141239989879182	-0.859856094629641	-0.000169321335947878	-0.000169526219242204
-143000	-0.717116768929091	-0.000142833892086786	-0.000143036308431906	-0.859361819216902	-0.000171157631728762	-0.000171651907141502
-142000	-0.716653235498766	-0.000143057815168575	-0.000143521348598899	-0.859049528749447	-0.000171983047631097	-0.000172295338098551
-141000	-0.716448921500411	-0.000142185021190461	-0.000142389335188817	-0.858658612182934	-0.000170859700170788	-0.000171250616737302
-140000	-0.716254032513125	-0.000147540514896578	-0.000147735403883864	-0.85885084445569	-0.000175529128977165	-0.000175336896704409
-139000	-0.716044341830603	-0.000140427098488203	-0.000140636789170726	-0.858425390600291	-0.000168895882092479	-0.000169321335947878
-138000	-0.715576760073376	-0.000142366310329559	-0.000142833892086786	-0.858016383072933	-0.000170748624201404	-0.000171157631728762
-137000	-0.715433866784743	-0.000142914921879942	-0.000143057815168575	-0.85813827566576	-0.000172104940223923	-0.000171983047631097
-136000	-0.714880321335948	-0.000141631475741666	-0.000142185021190461	-0.857632487823392	-0.00017035391232842	-0.000170859700170788
-135000	-0.714645075589854	-0.000147305269150484	-0.000147540514896578	-0.857789107470428	-0.000175685748624202	-0.000175529128977165
-134000	-0.714480359289013	-0.000140262382187361	-0.000140427098488203	-0.857711240432665	-0.000168818015054716	-0.000168895882092479
-133000	-0.714058004933898	-0.000141943955974445	-0.000142366310329559	-0.857543551141755	-0.000170580934910494	-0.000170748624201404
-132000	-0.713671326459612	-0.000142528243405655	-0.000142914921879942	-0.85728566006705	-0.000171847049149219	-0.000172104940223923
-131000	-0.713209058131444	-0.000141169207413499	-0.000141631475741666	-0.857498829780505	-0.000170567082041875	-0.00017035391232842
-130000	-0.712698083370232	-0.000146794294389272	-0.000147305269150484	-0.857133594787779	-0.000175320513631476	-0.000175685748624202
-129000	-0.712412233537858	-0.000139976532354988	-0.000140262382187361	-0.857200012651022	-0.000168884432917958	-0.000168818015054716
-128000	-0.712061800240369	-0.000141593522676957	-0.000141943955974445	-0.857343411980517	-0.00017072433423999	-0.000170580934910494
-127000	-0.712007400847618	-0.000142473844012904	-0.000142528243405655	-0.857222594724524	-0.000171726231893226	-0.000171847049149219
-126000	-0.711877538111202	-0.000141039344677083	-0.000141169207413499	-0.857342969194762	-0.000170687456512113	-0.000170567082041875
-125000	-0.711604086279967	-0.000146520842558037	-0.000146794294389272	-0.857122714909229	-0.000175100259345942	-0.000175320513631476
-124000	-0.711209564172307	-0.000139582010247327	-0.000139976532354988	-0.856912012144981	-0.00016867373015371	-0.000168884432917958
-123000	-0.710872414447467	-0.000141256372952116	-0.000141593522676957	-0.856699158707066	-0.000170511480802075	-0.00017072433423999
-122000	-0.711119868429376	-0.000142721297994813	-0.000142473844012904	-0.856644063508128	-0.000171671136694288	-0.000171726231893226
-121000	-0.7109105572775	-0.000140830033525207	-0.000141039344677083	-0.8569597064963	-0.000171003099500285	-0.000170687456512113
-120000	-0.710462711113922	-0.000146072996394459	-0.000146520842558037	-0.856485925738503	-0.000174626478588146	-0.000175100259345942
-119000	-0.709912075400089	-0.000139031374533494	-0.000139582010247327	-0.856013346827756	-0.000168201151242963	-0.00016867373015371
