stripe_id	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_type	symbol	dist_to_tss	gene_pool	log2FoldChange	padj	baseMean	is_deg
stripe_1187	lost	low	FALSE	-0.0157546691578814	0.75366654870122	Other	Rffl	NA	body	-0.343290643992723	0.0100314504493015	329.344202649926	TRUE
stripe_1187	lost	low	FALSE	-0.0157546691578814	0.75366654870122	Other	Slfn5	NA	body	0.0993197393026339	0.958386951502253	4.22979112636822	FALSE
stripe_1187	lost	low	FALSE	-0.0157546691578814	0.75366654870122	Other	Tmem132e	NA	body	0.000945600375172871	0.998482476334825	405.479633145889	FALSE
stripe_1187	lost	low	FALSE	-0.0157546691578814	0.75366654870122	Other	Zfp830	NA	body	-0.121442943997861	0.786685257532819	68.2194794658792	FALSE
stripe_1188	unchanged	low	FALSE	0.0237921963828228	0.452894975218539	Poised_Enhancer	Asic2	NA	body	-0.342966540131051	0.0109480507809627	1537.10065425587	TRUE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Cct6b	NA	body	-0.0572629892028399	0.973029919344616	8.51365455004979	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Fndc8	NA	body	-0.00578242974183014	0.995560015551384	26.4036035733093	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Lig3	NA	body	0.0613672997155483	0.818885782169955	255.157257126465	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Nle1	NA	body	-0.374662237114458	0.121170500616653	51.0015292667665	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Rad51d	NA	body	-0.0924597107650088	0.724666283035005	155.794023064675	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Rffl	NA	body	-0.343290643992723	0.0100314504493015	329.344202649926	TRUE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Slfn5	NA	body	0.0993197393026339	0.958386951502253	4.22979112636822	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Tmem132e	NA	body	0.000945600375172871	0.998482476334825	405.479633145889	FALSE
stripe_1189	unchanged	low	FALSE	0.0306679017634923	0.360063046780477	Other	Zfp830	NA	body	-0.121442943997861	0.786685257532819	68.2194794658792	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Cct6b	NA	body	-0.0572629892028399	0.973029919344616	8.51365455004979	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Fndc8	NA	body	-0.00578242974183014	0.995560015551384	26.4036035733093	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Lig3	NA	body	0.0613672997155483	0.818885782169955	255.157257126465	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Nle1	NA	body	-0.374662237114458	0.121170500616653	51.0015292667665	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Rad51d	NA	body	-0.0924597107650088	0.724666283035005	155.794023064675	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Rffl	NA	body	-0.343290643992723	0.0100314504493015	329.344202649926	TRUE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Tmem132e	NA	body	0.000945600375172871	0.998482476334825	405.479633145889	FALSE
stripe_1190	unchanged	low	FALSE	0.0292460511326652	0.466079094031865	Bivalent_Promoter	Zfp830	NA	body	-0.121442943997861	0.786685257532819	68.2194794658792	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Cct6b	NA	body	-0.0572629892028399	0.973029919344616	8.51365455004979	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Fndc8	NA	body	-0.00578242974183014	0.995560015551384	26.4036035733093	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Lig3	NA	body	0.0613672997155483	0.818885782169955	255.157257126465	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Nle1	NA	body	-0.374662237114458	0.121170500616653	51.0015292667665	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Rad51d	NA	body	-0.0924597107650088	0.724666283035005	155.794023064675	FALSE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Rffl	NA	body	-0.343290643992723	0.0100314504493015	329.344202649926	TRUE
stripe_1191	unchanged	low	FALSE	0.0318821046239006	0.408777198028902	Other	Zfp830	NA	body	-0.121442943997861	0.786685257532819	68.2194794658792	FALSE
stripe_1192	gained	low	FALSE	0.0465511710209102	0.221202586859556	Poised_Enhancer	Tmem132e	NA	body	0.000945600375172871	0.998482476334825	405.479633145889	FALSE
stripe_1193	gained	low	FALSE	0.0586786680330542	0.180588072844934	Other	Cct6b	NA	body	-0.0572629892028399	0.973029919344616	8.51365455004979	FALSE
stripe_1193	gained	low	FALSE	0.0586786680330542	0.180588072844934	Other	Zfp830	NA	body	-0.121442943997861	0.786685257532819	68.2194794658792	FALSE
stripe_1194	gained	low	TRUE	-0.0720968303860341	0.04551786323424	Active_Promoter	Ap2b1	NA	body	0.0670764921446893	0.539405785196112	1453.13238898916	FALSE
stripe_1194	gained	low	TRUE	-0.0720968303860341	0.04551786323424	Active_Promoter	Gas2l2	NA	body	0.348346597294742	0.686116921724131	10.921642913705	FALSE
stripe_1194	gained	low	TRUE	-0.0720968303860341	0.04551786323424	Active_Promoter	Pex12	NA	body	0.181706133526824	0.383137372266795	149.598522138512	FALSE
stripe_1194	gained	low	TRUE	-0.0720968303860341	0.04551786323424	Active_Promoter	Rasl10b	NA	body	0.229676241313558	0.355192441599946	543.007459426497	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Aatf	NA	body	-0.0946602950764582	0.639297081876402	709.249061427262	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Appbp2	NA	body	0.0710362612238604	0.478607830815896	913.979441689902	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Car4	NA	body	0.164076466189387	0.359892266183819	1189.60672902853	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Chct1	NA	body	0.640491635626921	0.569915773927727	4.39655344093871	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Dhrs11	NA	body	-0.598361510605793	2.4681956510192e-07	114.616021081363	TRUE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Ggnbp2	NA	body	0.21793350826788	0.135355541543116	810.166019642527	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Lhx1	NA	body	0.135344901057496	0.408343428324312	349.375563120616	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Mrm1	NA	body	-0.0320353345751157	0.973490675151289	21.2561739321768	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Myo19	NA	body	0.00462733282930837	0.991955833908189	174.432878931681	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Pigw	NA	body	0.571809079686469	0.330849822491687	9.81505310404142	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Usp32	NA	body	0.104997135429857	0.425621425776836	1128.75478317216	FALSE
stripe_1195	lost	low	FALSE	-0.0247931275148696	0.432328985626385	Poised_Enhancer	Znhit3	NA	body	0.16101908997943	0.697435667072312	37.7840541931732	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Aatf	NA	body	-0.0946602950764582	0.639297081876402	709.249061427262	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Car4	NA	body	0.164076466189387	0.359892266183819	1189.60672902853	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Dhrs11	NA	body	-0.598361510605793	2.4681956510192e-07	114.616021081363	TRUE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Ggnbp2	NA	body	0.21793350826788	0.135355541543116	810.166019642527	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Lhx1	NA	body	0.135344901057496	0.408343428324312	349.375563120616	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Mrm1	NA	body	-0.0320353345751157	0.973490675151289	21.2561739321768	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Myo19	NA	body	0.00462733282930837	0.991955833908189	174.432878931681	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Pigw	NA	body	0.571809079686469	0.330849822491687	9.81505310404142	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Usp32	NA	body	0.104997135429857	0.425621425776836	1128.75478317216	FALSE
stripe_1196	unchanged	low	FALSE	-0.0170747189665489	0.63724254394299	Active_Promoter	Znhit3	NA	body	0.16101908997943	0.697435667072312	37.7840541931732	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Aatf	NA	body	-0.0946602950764582	0.639297081876402	709.249061427262	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Acaca	NA	body	-0.0186913436546368	0.930672051920158	1490.064316517	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Ddx52	NA	body	0.0924702895354538	0.658324642245975	176.808888606017	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Dusp14	NA	body	0.223967093672138	0.385742884988789	184.604168261551	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Lhx1	NA	body	0.135344901057496	0.408343428324312	349.375563120616	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Mrm1	NA	body	-0.0320353345751157	0.973490675151289	21.2561739321768	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Synrg	NA	body	0.141813285937222	0.111150021860186	928.824489275195	FALSE
stripe_1197	unchanged	low	FALSE	-0.00903594737199671	0.782285443457334	Other	Tada2a	NA	body	0.223823912168268	0.0189668067896715	413.992328487342	FALSE
stripe_1198	unchanged	medium	FALSE	-0.0506333750754005	0.0721792020397132	Other	Appbp2	NA	body	0.0710362612238604	0.478607830815896	913.979441689902	FALSE
