##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
1110	150-151	1.0792059952474276
1111	1	0.11823605740041643
1111	2	-0.00562223632224601
1111	3	0.14722968614437804
1111	4	0.723641414944197
1111	5	0.7176618470224554
1111	6	0.6349347916901138
1111	7	0.4857852905835003
1111	8	0.433546509539795
1111	9	0.4496389138319472
1111	10-14	0.3762364742877651
1111	15-19	0.3686714030393716
1111	20-24	0.3521643827147116
1111	25-29	0.35756466634332185
1111	30-34	0.36395513714036554
1111	35-39	0.37930813497482774
1111	40-44	0.3730594624649868
1111	45-49	0.38824824261817525
1111	50-54	0.38837088132319053
1111	55-59	0.4234458496425262
1111	60-64	0.4319248515078229
1111	65-69	0.4453779174814443
1111	70-74	0.4560457810815066
1111	75-79	0.49205205556280873
1111	80-84	0.5091939402586121
1111	85-89	0.5441645256544874
1111	90-94	0.5448708028766944
1111	95-99	0.5658227627003427
1111	100-104	0.6005454426210406
1111	105-109	0.610769779733225
1111	110-114	0.6279676100211731
1111	115-119	0.6430297402345388
1111	120-124	0.6664526753334243
1111	125-129	0.6689718680642187
1111	130-134	0.7104847634787816
1111	135-139	0.6988981865223209
1111	140-144	0.7403715471887864
1111	145-149	0.7773090887181979
1111	150-151	1.0975109879711127
1112	1	0.1719236951885108
1112	2	0.09750140577351374
1112	3	0.15464856509244385
1112	4	0.6958847507000172
1112	5	0.032182147156930796
1112	6	-0.011541358456490514
1112	7	0.4534245220460136
1112	8	0.4067920521809114
1112	9	0.40021301233399953
1112	10-14	0.3507439601084599
1112	15-19	0.32255823077312584
1112	20-24	0.30577943173319966
1112	25-29	0.31991271945241095
1112	30-34	0.30316806806568053
1112	35-39	0.32649905406028523
1112	40-44	0.327666725156341
1112	45-49	0.3462294820548948
1112	50-54	0.3579926370636457
1112	55-59	0.37009703824895723
1112	60-64	0.38662128761487224
1112	65-69	0.4068289839241146
1112	70-74	0.4165253772145263
1112	75-79	0.44995843310185535
1112	80-84	0.4497248518254935
1112	85-89	0.4791752253152026
1112	90-94	0.49513134686049654
1112	95-99	0.5084471282979024
1112	100-104	0.5170101782860144
1112	105-109	0.5536473390591823
1112	110-114	0.6021957139085856
1112	115-119	0.5922076184725285
1112	120-124	0.6151135684484501
1112	125-129	0.6292002908986163
1112	130-134	0.669502620645062
1112	135-139	0.6698844054770561
1112	140-144	0.6906749386964393
1112	145-149	0.7371019437131352
1112	150-151	1.0964838245702637
1113	1	0.2097768646877043
1113	2	0.03819356486226155
1113	3	0.19751731800473493
1113	4	-0.08424276444704759
1113	5	0.03917730189788671
1113	6	-4.867414451226182E-4
1113	7	-0.04476705609716447
1113	8	-0.029760099409372742
1113	9	-0.0015026592798150773
1113	10-14	0.01770309715424645
1113	15-19	0.05760402398169617
1113	20-24	0.07767104981060413
1113	25-29	0.08824086933039155
1113	30-34	0.07547461225974672
1113	35-39	0.11113142236426654
1113	40-44	0.10852771706355924
1113	45-49	0.08316573626600388
1113	50-54	0.10053843105022509
1113	55-59	0.09370170006575052
1113	60-64	0.09826178950594056
1113	65-69	0.11157056224026007
1113	70-74	0.1260731790473386
1113	75-79	0.12199122886934077
1113	80-84	0.10252838495988925
1113	85-89	0.13228571937570166
1113	90-94	0.12505743588952356
1113	95-99	0.14073045785305993
1113	100-104	0.13138185876272246
1113	105-109	0.14700548537580715
1113	110-114	0.17832819885119022
1113	115-119	0.16875938861389983
1113	120-124	0.19151370798768852
1113	125-129	0.1919095310509462
1113	130-134	0.24221710375224603
1113	135-139	0.2526915345816789
1113	140-144	0.2577522898982707
1113	145-149	0.31115447086165204
1113	150-151	0.5977544751709658
1114	1	0.1582124924345294
1114	2	-0.011830931015886392
1114	3	0.06695944612786064
1114	4	0.6681309573413898
1114	5	0.6176178941359041
1114	6	0.5819970987885554
1114	7	0.4000211984536719
1114	8	0.364415369607741
1114	9	0.37459565818524254
1114	10-14	0.3386102000721749
1114	15-19	0.33165421542182116
1114	20-24	0.3206246485872697
1114	25-29	0.3167695695550279
1114	30-34	0.31269439464282556
1114	35-39	0.33407592751539283
1114	40-44	0.3281214304843516
1114	45-49	0.35047515589247524
1114	50-54	0.3644346381005832
1114	55-59	0.3783742672077466
1114	60-64	0.3914659158636411
1114	65-69	0.407079448388842
1114	70-74	0.4303579177354422
1114	75-79	0.44704062412392176
1114	80-84	0.442776226778804
1114	85-89	0.48094140604368363
1114	90-94	0.5142554955042513
1114	95-99	0.5150263548569001
1114	100-104	0.5325279800921479
1114	105-109	0.5461861214000834
1114	110-114	0.5798050199238958
1114	115-119	0.5938493291842661
1114	120-124	0.5904947828921863
1114	125-129	0.6315199729320682
1114	130-134	0.6446520115418153
1114	135-139	0.6728367995079552
1114	140-144	0.7152301973810253
1114	145-149	0.7395161917373514
1114	150-151	1.1163297701593464
1115	1	-0.014471636404671528
1115	2	0.033259480511830475
1115	3	0.1847594444687104
1115	4	0.7749954947121083
1115	5	-0.037948732600540325
1115	6	0.6393862142073772
1115	7	0.46137701020671074
1115	8	0.4311396753922665
1115	9	0.4021922972853673
1115	10-14	0.3807177471331116
1115	15-19	0.36251838018956306
1115	20-24	0.33883386537497984
1115	25-29	0.33488658250361425
1115	30-34	0.33764711189142105
1115	35-39	0.3446846240676962
1115	40-44	0.36276106080000403
1115	45-49	0.36292866741299434
1115	50-54	0.3799735910480777
1115	55-59	0.39455300971540197
1115	60-64	0.3943747117650176
1115	65-69	0.41749979172306695
1115	70-74	0.43771523977402893
1115	75-79	0.4503254690516343
1115	80-84	0.4673240098485536
1115	85-89	0.4860308182102173
1115	90-94	0.5208688580074821
1115	95-99	0.5215639502403562
1115	100-104	0.54961125944466
1115	105-109	0.553238492743219
1115	110-114	0.6008739373660177
1115	115-119	0.5986945851437753
1115	120-124	0.6140428801999036
1115	125-129	0.657489175170987
1115	130-134	0.6698273812108653
1115	135-139	0.6978987876030089
1115	140-144	0.714116381442885
1115	145-149	0.7595439484247848
1115	150-151	1.083379445454021
1116	1	-0.10598993806494406
1116	2	-0.029332899511636867
1116	3	0.23106625346743215
1116	4	0.7447677192241002
1116	5	0.6958319641667003
1116	6	0.7001033795975218
1116	7	0.5266910434560685
1116	8	0.45860473118920453
1116	9	0.4883686019588822
1116	10-14	0.3740373229208771
1116	15-19	0.36098472964980033
1116	20-24	0.33554037693235017
1116	25-29	0.3407680775379234
1116	30-34	0.3407426925313004
1116	35-39	0.3781391578839717
1116	40-44	0.36815468308451926
1116	45-49	0.38843479075660525
1116	50-54	0.39377518004828715
1116	55-59	0.40493679024606877
1116	60-64	0.4198138913875482
1116	65-69	0.4250875588553953
1116	70-74	0.45594187559179744
1116	75-79	0.4601762607318207
1116	80-84	0.4887239231730547
1116	85-89	0.5097902345577694
1116	90-94	0.5097337847947614
1116	95-99	0.5374020165095175
1116	100-104	0.5552850045909636
1116	105-109	0.5849591509614669
1116	110-114	0.6007032130028875
1116	115-119	0.6124460298199637
1116	120-124	0.6297352451646532
1116	125-129	0.6706095151325613
1116	130-134	0.6760126139363223
1116	135-139	0.7011059287958687
1116	140-144	0.7040728275193047
1116	145-149	0.7756832754003256
1116	150-151	1.1149684600849952
1117	1	-0.11792635390654027
1117	2	-0.09541458266286895
1117	3	0.18733009973506398
1117	4	0.6724680077370166
1117	5	-0.08564048781720857
1117	6	0.6090423150857092
1117	7	0.4390496537267836
1117	8	0.38832454129319416
1117	9	0.34913949987630843
1117	10-14	0.35560240615154015
1117	15-19	0.3310721179025009
1117	20-24	0.312481224552009
