Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
clust4	GO:0048880	sensory system development	79/1638	299/11489	0.264214046822742	1.85320829300762	6.09557419120086	1.66048264675921e-08	7.31367129413488e-06	6.5179902555084e-06	Cryba4/Crybb1/Sdk2/Thrb/Inhba/Sox9/Foxc2/Bbs7/Mir124a-2/Spry1/Pbx1/Crx/Bhlhe22/Prox1/Sox11/Tbx2/Nectin1/Shh/Sox2/Olfm3/Cryaa/Ctnnb1/Myom1/Ret/Gja1/Sdk1/Osr2/Large1/Aldh1a3/Abi2/C1qa/Rara/Birc7/Ntrk2/Phactr4/Jag1/Zeb1/Bmpr2/Nes/Aqp5/Foxc1/Rhoj/Inhbb/Pax4/Pitx2/B3glct/Foxl2/Rs1/Bdnf/Tgfbr1/Foxe3/Cdkn1c/Pou4f1/Crybg3/Fat3/Col5a1/Mterf4/Apc/Dlx2/Dll1/Slitrk6/Nrp1/Pax2/Lmx1b/Tgfb2/Atf4/Hes1/Skil/Mir124a-1/Bhlhe23/Poc5/Rab3gap1/Bbs1/Lif/Gpm6a/Adamts18/Vegfa/Prss56/Foxf2	79
clust4	GO:0001654	eye development	77/1638	291/11489	0.264604810996564	1.85594912914501	6.03063744472752	2.35585786124497e-08	9.51177611477657e-06	8.4769552165148e-06	Cryba4/Crybb1/Sdk2/Thrb/Inhba/Sox9/Foxc2/Bbs7/Mir124a-2/Spry1/Pbx1/Crx/Bhlhe22/Prox1/Sox11/Tbx2/Nectin1/Shh/Sox2/Olfm3/Cryaa/Ctnnb1/Myom1/Ret/Gja1/Sdk1/Osr2/Large1/Aldh1a3/Abi2/Rara/Birc7/Ntrk2/Phactr4/Jag1/Zeb1/Bmpr2/Nes/Aqp5/Foxc1/Rhoj/Inhbb/Pax4/Pitx2/B3glct/Foxl2/Rs1/Bdnf/Tgfbr1/Foxe3/Cdkn1c/Crybg3/Fat3/Col5a1/Mterf4/Apc/Dlx2/Dll1/Slitrk6/Nrp1/Pax2/Lmx1b/Tgfb2/Atf4/Hes1/Skil/Mir124a-1/Bhlhe23/Poc5/Rab3gap1/Bbs1/Lif/Gpm6a/Adamts18/Vegfa/Prss56/Foxf2	77
clust4	GO:0090596	sensory organ morphogenesis	60/1638	210/11489	0.285714285714286	2.00401186115472	5.98759194070408	4.47825082124562e-08	1.669009632995e-05	1.4874319731781e-05	Neurog1/Sdk2/Thrb/Sox9/Hmx3/Hmx2/Mir124a-2/Foxg1/Myc/Bhlhe22/Prox1/Sox11/Tbx2/Nectin1/Shh/Sox2/Olfm3/Cryaa/Ctnnb1/Sdk1/Osr2/Large1/Aldh1a3/Abi2/Wnt5a/Ntrk2/Phactr4/Jag1/Zeb1/Aqp5/Pitx2/Bloc1s5/Foxl2/Rs1/Gbx2/Bdnf/Foxe3/Myo7a/Hoxa2/Cyp26b1/Fat3/Tmie/Col5a1/Dll1/Slitrk6/Pax2/Mafb/Sobp/Nkx3-2/Cthrc1/Atf4/Mir124a-1/Bhlhe23/Poc5/Nr4a3/Pls1/Vegfa/Cdh23/Atp6v1b1/Foxf2	60
clust4	GO:0048706	embryonic skeletal system development	38/1638	109/11489	0.348623853211009	2.44526217920713	6.18198231635974	4.98675886200492e-08	1.72577476331527e-05	1.53802141743941e-05	Foxc2/Tbx15/Asxl2/Pbx1/Hoxd11/Hoxd10/Hoxd9/Hoxc4/Sox11/Shh/Hoxd3/Hoxd4/Ctnnb1/Hoxb9/Osr2/Wnt5a/Zeb1/Hoxb6/Dlx3/Shox2/Alx4/Tgfbr1/Mycn/Hoxc11/Hoxc5/Hoxa5/Hoxa6/Hoxa3/Hoxa2/Hoxa7/Dlx2/Hoxc9/Satb2/Gnas/Tgfb2/Nkx3-2/Smad2/Acvr2a	38
clust4	GO:0048704	embryonic skeletal system morphogenesis	30/1638	77/11489	0.38961038961039	2.73274344702916	6.2206783896178	7.51175312248549e-08	2.42629625856281e-05	2.16233061813582e-05	Foxc2/Tbx15/Asxl2/Hoxd11/Hoxd10/Hoxd9/Hoxc4/Sox11/Hoxd3/Hoxd4/Ctnnb1/Hoxb9/Osr2/Zeb1/Hoxb6/Shox2/Alx4/Tgfbr1/Mycn/Hoxc11/Hoxa5/Hoxa3/Hoxa2/Hoxa7/Dlx2/Hoxc9/Satb2/Gnas/Tgfb2/Smad2	30
clust4	GO:0043010	camera-type eye development	69/1638	263/11489	0.262357414448669	1.84018579645956	5.62056135932947	1.79902643579893e-07	5.44767692590365e-05	4.85500423661002e-05	Cryba4/Crybb1/Sdk2/Thrb/Inhba/Sox9/Foxc2/Mir124a-2/Spry1/Crx/Bhlhe22/Prox1/Sox11/Tbx2/Nectin1/Shh/Sox2/Cryaa/Ctnnb1/Myom1/Ret/Gja1/Sdk1/Osr2/Large1/Aldh1a3/Abi2/Rara/Birc7/Ntrk2/Phactr4/Jag1/Zeb1/Bmpr2/Nes/Aqp5/Foxc1/Rhoj/Pax4/Pitx2/B3glct/Foxl2/Rs1/Tgfbr1/Foxe3/Cdkn1c/Crybg3/Fat3/Mterf4/Apc/Dlx2/Dll1/Slitrk6/Nrp1/Pax2/Lmx1b/Tgfb2/Atf4/Hes1/Skil/Mir124a-1/Bhlhe23/Rab3gap1/Bbs1/Lif/Gpm6a/Vegfa/Prss56/Foxf2	69
clust4	GO:0072073	kidney epithelium development	37/1638	112/11489	0.330357142857143	2.31713871446014	5.71170343818857	3.56647986592111e-07	0.000101644676178752	9.05863802477301e-05	Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Vcan/Pbx1/Hoxd11/Epha7/Irx2/Gdf6/Shh/Fgf1/Ctnnb1/Aqp11/Ret/Cd24a/Irx1/Rara/Jag1/Hey1/Foxc1/Pou3f3/Hs3st3a1/Basp1/Bdnf/Bmper/Dll1/Pax2/Gdnf/Hes1/Efnb2/Smad2/Lif/Tmem59l/Vegfa	37
clust4	GO:0001763	morphogenesis of a branching structure	44/1638	145/11489	0.303448275862069	2.12839880426087	5.5757399735257	4.47919328058279e-07	0.00012056495246902	0.000107448250508483	Bcl11a/Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Snai2/Pbx1/Hoxd11/Epha7/Prox1/Tbx2/Shh/Ncoa3/Sox2/Igf1/Fgf1/Ctnnb1/Hoxa13/Dicer1/Wnt5a/Msx2/Nfatc4/Abl1/Rspo3/Kras/Pitx2/Csmd1/Hs3st3a1/Shox2/Hhip/Gbx2/Hoxd13/Mycn/Hoxa5/Foxa1/Dlx2/Nrp1/Sfrp2/Pax2/Gdnf/Tmem59l/Vegfa	44
clust4	GO:0060537	muscle tissue development	81/1638	333/11489	0.243243243243243	1.70611820611821	5.33192799439202	5.08451250494261e-07	0.000125082123444673	0.000111473981939069	Chrna1/Sox9/Foxc2/Myc/Hoxd10/Hoxd9/Lmod3/Prox1/Sox11/Tbx2/Hmgcr/Shh/Gata5/Igf1/Fgf1/Ctnnb1/Fadd/Hottip/Myom1/Gtf3c5/Gja1/Sik1/S1pr1/Large1/Dicer1/Rara/Fes/Ifrd1/Tpm1/Zfpm2/Hey1/Jarid2/Vgll4/Akirin1/Svil/Lemd3/Abl1/Fhod3/Csrp1/Eln/Kras/Foxc1/Fdps/Trip10/Xirp1/Hlx/Sox6/Pitx2/Barx2/Shox2/Fgf20/Foxl2/Bdnf/Tgfbr1/Prkg1/Meg3/Pou4f1/Pln/Rgs2/Ccn4/Col3a1/Col6a1/Cyp26b1/Bin3/Gsk3b/Ccnt2/Apc/Dll1/Nrg1/Dner/Tgfb2/Hdac7/Ryr2/Skil/Zbtb18/Efnb2/Fosl2/Vegfa/Tnni1/Cav1/Chrnd	81
clust4	GO:0030855	epithelial cell differentiation	101/1638	442/11489	0.228506787330317	1.6027560925751	5.26950194510585	5.16334874900612e-07	0.000125082123444673	0.000111473981939069	Arx/Fndc3a/Thrb/Mir203/Inhba/Sox9/Foxc2/Pde2a/Spry1/Fat4/Adrm1/Krt74/Krt72/Foxj2/Prox1/Sox11/Krt84/Krt82/Ajap1/Slc9a4/Ncoa3/Cebpb/Gata5/Sox2/Cryaa/Igf1/Ctnnb1/Hoxa13/Gja1/Dhcr7/S1pr1/Cd24a/Dicer1/Abi2/Rara/Wnt5a/Msx2/Rapgef1/Kazn/Jag1/Zeb1/Hey1/Bmpr2/Cep63/Lamc1/Abl1/Dlx3/Ccnd1/Kras/Foxc1/Onecut2/Foxp4/Pax4/Fgf20/Krt78/Basp1/Foxl2/Tgfbr1/Krt81/Krt86/Pou3f1/Foxe3/Cdkn1c/Krt83/Nkx6-1/Psapl1/Lta4h/Col6a1/Mycn/Myo7a/Hoxa5/Hoxa7/Cyp26b1/Foxa1/Cnn3/Apc/Ercc3/Dll1/Nrg1/Slitrk6/Pax2/Krt33a/Mafb/Tgfb2/Gdnf/Nkx3-2/Rapgef3/Atf4/Hes1/Skil/Fosl2/Smad2/Pls1/Lif/Vegfa/Pou2f3/Tjp1/Cdh23/Cav1/Cldn1/Stc1	101
clust4	GO:0014706	striated muscle tissue development	77/1638	313/11489	0.246006389776358	1.72549903061085	5.30645897920929	6.04096387103151e-07	0.000139373666453084	0.000124210695734192	Chrna1/Foxc2/Myc/Hoxd10/Hoxd9/Lmod3/Prox1/Sox11/Tbx2/Hmgcr/Shh/Gata5/Igf1/Fgf1/Ctnnb1/Fadd/Hottip/Myom1/Gtf3c5/Gja1/Sik1/S1pr1/Large1/Dicer1/Rara/Fes/Ifrd1/Tpm1/Zfpm2/Hey1/Jarid2/Vgll4/Akirin1/Svil/Lemd3/Abl1/Fhod3/Eln/Kras/Foxc1/Fdps/Trip10/Xirp1/Hlx/Sox6/Pitx2/Barx2/Shox2/Fgf20/Foxl2/Bdnf/Tgfbr1/Prkg1/Meg3/Pou4f1/Pln/Rgs2/Ccn4/Col6a1/Cyp26b1/Bin3/Gsk3b/Ccnt2/Apc/Dll1/Nrg1/Dner/Tgfb2/Hdac7/Ryr2/Skil/Zbtb18/Efnb2/Vegfa/Tnni1/Cav1/Chrnd	77
clust4	GO:0009952	anterior/posterior pattern specification	45/1638	152/11489	0.296052631578947	2.07652544823597	5.44798651526088	7.20858548564123e-07	0.000158752712172417	0.000141481424220576	Neurog1/Foxc2/Pbx1/Hoxd11/Hoxd10/Hoxd9/Hoxc4/Shh/Hoxd8/Hoxd3/Hoxd4/Ofd1/Ctnnb1/Hoxb9/Wnt5a/Pcdh8/Msx2/Hey1/Hoxb6/Bmpr2/Foxc1/Wnt3/Msgn1/Hoxc8/Gbx2/Alx4/Tgfbr1/Hoxd13/Hoxc11/Hoxc10/Hoxc5/Hoxa5/Hoxa6/Hoxa3/Hoxa2/Hoxa7/Apc/Hoxc9/Dll1/Sfrp2/Hes1/Tcf7l1/Smad2/Acvr2a/Htt	45
clust4	GO:0030324	lung development	47/1638	162/11489	0.290123456790123	2.03493797012316	5.40945335660439	7.85043943634964e-07	0.000165371213343974	0.00014737987445266	Thrb/Sox9/Wwp1/Spry1/Prox1/Sox11/Tbx2/Adamtsl2/Shh/Sox2/Igf1/Fgf1/Ctnnb1/Dhcr7/Dicer1/Wnt5a/Ift25/Zfpm2/Bmpr2/Kras/Foxp4/Pitx2/Hhip/Meg3/Fgf18/Col3a1/Lta4h/Col6a1/Mycn/Hoxa5/Atxn1/Foxa1/Hs6st1/Hes1/Fosl2/Smad2/Lif/Vegfa/Sfta3/Elk1/Mir302b/Mir302c/Mir302a/Mir302d/Mir367/Nphp3/Fbxw7	47
clust4	GO:0048839	inner ear development	46/1638	159/11489	0.289308176100629	2.02921955752144	5.32881496219402	1.11898418639907e-06	0.000210679957298678	0.00018775931450528	Neurog1/Sox9/Hmx3/Hmx2/Fat4/Cxcl14/Foxg1/Prox1/Tbx2/Nectin1/Shh/Sox2/Igf1/Hoxa13/Aldh1a3/Dicer1/Gjb2/Wnt5a/Cebpd/Jag1/Zeb1/Hey1/Mcm2/Fgf20/Bloc1s5/Gbx2/Bdnf/Mycn/Myo7a/Lgr5/Tmie/Bmper/Dll1/Slitrk6/Pax2/Mafb/Sobp/Tgfb2/Cthrc1/Hes1/Nr4a3/C1qtnf5/Pls1/Cdh23/Atp6v1b1/Cecr2	46
clust4	GO:0048483	autonomic nervous system development	15/1638	28/11489	0.535714285714286	3.7575222396651	5.95697511399011	1.14696966021296e-06	0.000210679957298678	0.00018775931450528	Kif26a/Sox11/Ctnnb1/Ret/Ntf3/Plxna4/Ackr3/Nrp2/Phactr4/Hlx/Gbx2/Prlh/Nrp1/Gdnf/Hes1	15
clust4	GO:0060541	respiratory system development	50/1638	179/11489	0.279329608938547	1.95922947319595	5.27420164716226	1.22940683954682e-06	0.000210679957298678	0.00018775931450528	Thrb/Sox9/Wwp1/Spry1/Prox1/Sox11/Tbx2/Adamtsl2/Shh/Sox2/Igf1/Fgf1/Ctnnb1/Dhcr7/Aldh1a3/Dicer1/Rara/Wnt5a/Ift25/Zfpm2/Bmpr2/Kras/Foxp4/Pitx2/Hhip/Meg3/Fgf18/Col3a1/Lta4h/Col6a1/Mycn/Hoxa5/Atxn1/Foxa1/Hs6st1/Eda/Hes1/Fosl2/Smad2/Lif/Vegfa/Sfta3/Elk1/Mir302b/Mir302c/Mir302a/Mir302d/Mir367/Nphp3/Fbxw7	50
clust4	GO:0061138	morphogenesis of a branching epithelium	40/1638	131/11489	0.305343511450382	2.14169206535619	5.35886357562519	1.23789920007576e-06	0.000210679957298678	0.00018775931450528	Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Snai2/Pbx1/Hoxd11/Prox1/Tbx2/Shh/Ncoa3/Sox2/Igf1/Fgf1/Ctnnb1/Hoxa13/Dicer1/Wnt5a/Msx2/Nfatc4/Abl1/Rspo3/Kras/Pitx2/Csmd1/Hs3st3a1/Hhip/Gbx2/Hoxd13/Mycn/Hoxa5/Foxa1/Nrp1/Sfrp2/Pax2/Gdnf/Tmem59l/Vegfa	40
clust4	GO:0048736	appendage development	44/1638	150/11489	0.293333333333333	2.05745217745218	5.31566973665348	1.26103586412005e-06	0.000210679957298678	0.00018775931450528	Sox9/Bbs7/Pbx1/Hoxd12/Hoxd11/Hoxd10/Hoxd9/Tbx2/Shh/Ctnnb1/Hoxa13/Hottip/Prkab1/Gja1/Hnf1a/Osr2/Large1/Dicer1/Rara/Wnt5a/Msx2/Bmpr2/Rspo3/Fgf4/Wnt3/Pitx2/B3glct/Shox2/Alx4/Evx2/Hoxd13/Col3a1/Col6a1/Mycn/Hoxc11/Hoxc10/Cyp26b1/Sfrp2/Lmx1b/Gnas/Tgfb2/Cplane2/Mir124a-1/Wnt7a	44
clust4	GO:0060173	limb development	44/1638	150/11489	0.293333333333333	2.05745217745218	5.31566973665348	1.26103586412005e-06	0.000210679957298678	0.00018775931450528	Sox9/Bbs7/Pbx1/Hoxd12/Hoxd11/Hoxd10/Hoxd9/Tbx2/Shh/Ctnnb1/Hoxa13/Hottip/Prkab1/Gja1/Hnf1a/Osr2/Large1/Dicer1/Rara/Wnt5a/Msx2/Bmpr2/Rspo3/Fgf4/Wnt3/Pitx2/B3glct/Shox2/Alx4/Evx2/Hoxd13/Col3a1/Col6a1/Mycn/Hoxc11/Hoxc10/Cyp26b1/Sfrp2/Lmx1b/Gnas/Tgfb2/Cplane2/Mir124a-1/Wnt7a	44
clust4	GO:0030323	respiratory tube development	47/1638	165/11489	0.284848484848485	1.9979390979391	5.264838848868	1.39546996520174e-06	0.000225368399380081	0.000200849747272194	Thrb/Sox9/Wwp1/Spry1/Prox1/Sox11/Tbx2/Adamtsl2/Shh/Sox2/Igf1/Fgf1/Ctnnb1/Dhcr7/Dicer1/Wnt5a/Ift25/Zfpm2/Bmpr2/Kras/Foxp4/Pitx2/Hhip/Meg3/Fgf18/Col3a1/Lta4h/Col6a1/Mycn/Hoxa5/Atxn1/Foxa1/Hs6st1/Hes1/Fosl2/Smad2/Lif/Vegfa/Sfta3/Elk1/Mir302b/Mir302c/Mir302a/Mir302d/Mir367/Nphp3/Fbxw7	47
clust4	GO:0030857	negative regulation of epithelial cell differentiation	18/1638	39/11489	0.461538461538462	3.23724992955762	5.70667402853107	1.69076244559891e-06	0.000264249808029894	0.000235501105325865	Sox9/Spry1/Foxj2/Ctnnb1/Msx2/Jag1/Zeb1/Ccnd1/Kras/Foxp4/Tgfbr1/Foxe3/Hoxa7/Dll1/Tgfb2/Hes1/Vegfa/Cav1	18
clust4	GO:0048754	branching morphogenesis of an epithelial tube	35/1638	110/11489	0.318181818181818	2.23174048174048	5.29300752532036	1.97689005340297e-06	0.000289660816066995	0.000258147556896814	Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Pbx1/Hoxd11/Tbx2/Shh/Ncoa3/Sox2/Igf1/Fgf1/Ctnnb1/Dicer1/Wnt5a/Msx2/Nfatc4/Abl1/Kras/Pitx2/Csmd1/Hs3st3a1/Hhip/Gbx2/Mycn/Hoxa5/Foxa1/Nrp1/Sfrp2/Pax2/Gdnf/Tmem59l/Vegfa	35
clust4	GO:0051962	positive regulation of nervous system development	63/1638	248/11489	0.254032258064516	1.78179280397022	5.07521024253584	2.01862590408934e-06	0.000289660816066995	0.000258147556896814	Adgrb3/Bcl11a/Sh3glb1/Slitrk3/Mir124a-2/Caprin1/Foxg1/Myc/Xrcc4/Clstn3/Sox11/Vegfc/Shh/Sox2/Igf1/Lrrtm3/Ctnnb1/Mapk8/Slitrk2/Ntf3/Dicer1/Wnt5a/Adgrl3/Ntrk2/Tnik/Nefl/Marcks/Iqsec2/Rnd2/Trim32/Bmpr2/Nkx2-2os/Cdkl3/Kras/Wnt3/Asic2/Clstn2/Shox2/Bdnf/Lrrn3/Lrrtm2/Nkx6-1/Slitrk1/Atxn1/Eif2b2/Gsk3b/Oxtr/Nrg1/Slitrk6/Nrp1/Hes1/Skil/Mir124a-1/Wnt7a/Tiam1/St8sia2/Syndig1/Lif/Limk1/Vegfa/Adnp/Ptprf/Cx3cr1	63
clust4	GO:0009954	proximal/distal pattern formation	15/1638	29/11489	0.517241379310345	3.62795250726285	5.77780931977897	2.06318312444165e-06	0.000289660816066995	0.000258147556896814	Pbx1/Hoxd11/Hoxd10/Hoxd9/Irx2/Ctnnb1/Hoxb9/Irx1/Hoxc11/Hoxc10/Cyp26b1/Apc/Dlx2/Hoxc9/Dll1	15
clust4	GO:0043583	ear development	50/1638	182/11489	0.274725274725275	1.92693448187954	5.13984519338628	2.09249299532401e-06	0.000289660816066995	0.000258147556896814	Neurog1/Sox9/Hmx3/Hmx2/Fat4/Cxcl14/Foxg1/Myc/Prox1/Tbx2/Nectin1/Shh/Sox2/Igf1/Hoxa13/Osr2/Aldh1a3/Dicer1/Gjb2/Wnt5a/Cebpd/Jag1/Zeb1/Hey1/Mcm2/Fgf20/Bloc1s5/Gbx2/Bdnf/Mycn/Myo7a/Hoxa2/Lgr5/Tmie/Bmper/Dll1/Slitrk6/Pax2/Mafb/Sobp/Tgfb2/Nkx3-2/Cthrc1/Hes1/Nr4a3/C1qtnf5/Pls1/Cdh23/Atp6v1b1/Cecr2	50
clust4	GO:0030856	regulation of epithelial cell differentiation	35/1638	111/11489	0.315315315315315	2.21163471163471	5.23045215840606	2.49708317805701e-06	0.000336065777713506	0.000299503953110815	Sox9/Spry1/Fat4/Foxj2/Krt84/Ajap1/Ncoa3/Cebpb/Sox2/Ctnnb1/Cd24a/Dicer1/Msx2/Jag1/Zeb1/Hey1/Ccnd1/Kras/Foxc1/Foxp4/Pax4/Tgfbr1/Foxe3/Cdkn1c/Mycn/Hoxa7/Apc/Dll1/Pax2/Tgfb2/Gdnf/Hes1/Lif/Vegfa/Cav1	35
clust4	GO:0072132	mesenchyme morphogenesis	18/1638	40/11489	0.45	3.15631868131868	5.57055114576119	2.66641220363268e-06	0.000349155868286496	0.000311169924873436	Sox9/Foxc2/Myc/Snai2/Tbx2/Gata5/Ctnnb1/Hnf1a/Wnt5a/Msx2/Hey1/Snai1/Foxc1/Tgfbr1/Tgfb2/Cplane2/Smad2/Htt	18
clust4	GO:0051216	cartilage development	44/1638	154/11489	0.285714285714286	2.00401186115472	5.11478572360382	2.74713009625003e-06	0.000350259087271879	0.000312153120632067	Thrb/Sox9/Snai2/Hoxd11/Hoxc4/Gdf6/Hoxd3/Ctnnb1/Serpinh1/Osr2/Dicer1/Rara/Wnt5a/Msx2/Zeb1/Bmpr2/Snai1/Fgf4/Sox6/Barx2/Shox2/Bmp3/Thbs1/Tgfbr1/Thbs3/Fgf18/Ccn4/Col3a1/Col6a1/Mycn/Hoxa5/Hoxa3/Csgalnact1/Dlx2/Sfrp2/Satb2/Gnas/Tgfb2/Nkx3-2/Matn1/Wnt7a/Bbs1/Fosl2/Stc1	44
clust4	GO:0048592	eye morphogenesis	37/1638	121/11489	0.305785123966942	2.14478955388046	5.16196806235189	2.95645342060249e-06	0.000367282482636386	0.000327324478577905	Sdk2/Thrb/Sox9/Mir124a-2/Bhlhe22/Prox1/Sox11/Tbx2/Nectin1/Sox2/Olfm3/Cryaa/Ctnnb1/Sdk1/Large1/Aldh1a3/Abi2/Ntrk2/Phactr4/Jag1/Zeb1/Aqp5/Pitx2/Foxl2/Rs1/Bdnf/Foxe3/Fat3/Col5a1/Dll1/Pax2/Atf4/Mir124a-1/Bhlhe23/Poc5/Vegfa/Foxf2	37
clust4	GO:0001764	neuron migration	44/1638	156/11489	0.282051282051282	1.97831940139632	5.01660057595001	3.99217499744923e-06	0.000483552196566037	0.000430944785250967	Arx/Kif26a/Foxg1/Barhl1/Ctnnb1/Auts2/Mapk8/Dclk1/Gja1/Large1/Drgx/Abi2/Nrp2/Adgrl3/Ntrk2/Tubb2a/Igsf10/Hsp90aa1/Astn1/Nde1/Pitx2/Nrg3/Prkg1/Pou4f1/Nkx6-1/Col3a1/Fat3/Gsk3b/Nsmf/Nrg1/Nrp1/Satb2/Lmx1b/Dubr/Drd1/Spock1/Tubb2b/Astn2/Bbs1/Gpm6a/Scrt2/Vegfa/Kirrel3/Pcm1	44
clust4	GO:0001822	kidney development	60/1638	238/11489	0.252100840336134	1.7682457598424	4.88351010562643	4.57137556034768e-06	0.00051199355783576	0.00045629190684749	Amer1/Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Vcan/Pbx1/Hoxd11/Epha7/Prox1/Sox11/Irx2/Gdf6/Shh/Fgf1/Ctnnb1/Aqp11/Fadd/Mir125b-1/Ret/Osr2/Aqp2/Adamts1/Cd24a/Irx1/Rara/Wnt5a/Ift25/Adamts6/Jag1/Hey1/Foxc1/Pou3f3/Hs3st3a1/Basp1/Bdnf/Tgfbr1/Cdkn1c/Hoxc11/Cyp26b1/Apc/Gfra1/Bmper/Dll1/Nrp1/Pax2/Tgfb2/Gdnf/Hes1/Efnb2/Smad2/Lif/Ren2/Ren1/Tmem59l/Vegfa/Kirrel3/Nphp3	60
clust4	GO:0030335	positive regulation of cell migration	75/1638	318/11489	0.235849056603774	1.65425507406639	4.8245147243662	4.57311276085834e-06	0.00051199355783576	0.00045629190684749	Sox9/Foxc2/Cxcl14/Myc/Snai2/Prox1/Vegfc/Shh/Adra2a/Plpp3/Igf1/Cdh13/Gab2/Fgf1/Fadd/Mapk8/Ret/Mgat5/Ptp4a1/S1pr1/Adamts1/Ntf3/Dicer1/Wnt5a/Ackr3/Akt3/Trim32/C1qbp/Akirin1/Bmpr2/Ssh2/Plcg1/Snai1/Abl1/Smoc2/Cldn13/Rhoj/Onecut2/Pdcd10/Rack1/Thbs1/Tgfbr1/Map3k7/Fgf18/Ccn4/F3/Prex1/Tmsb4x/Nsmf/Sema3d/Apc/Nrp1/Stk39/Irs1/Tert/Tgfb2/Drd1/Hdac7/Rapgef3/Rhob/Cep43/Capn7/Wnt7a/Tiam1/Carmil1/Nr4a3/Wnk1/Sphk1/Vegfa/Lgr6/Tjp1/Cav1/Ccar1/Cldn1/Cx3cr1	75
clust4	GO:0001649	osteoblast differentiation	43/1638	152/11489	0.282894736842105	1.98423542831438	4.98093319585267	4.70740689000397e-06	0.00051199355783576	0.00045629190684749	Sox9/Tmem53/Snai2/Nell1/Sox11/Igfbp3/Vegfc/Shh/Cebpb/Sox2/Igf1/Ctnnb1/Gja1/Penk/Glis1/Msx2/Cebpd/Jag1/Hey1/Bmpr2/Snai1/Wnt3/Suco/Shox2/Bmp3/Map3k7/Tent5a/Ccn4/Erh/Hoxa2/Gsk3b/Apc/Sfrp2/Satb2/Gnas/Mir204/Cthrc1/Hdac7/Atf4/Nbr1/Fosl2/Vegfa/Acvr2a	43
clust4	GO:0001568	blood vessel development	95/1638	429/11489	0.221445221445221	1.5532259763029	4.76203572432665	4.7299667806383e-06	0.00051199355783576	0.00045629190684749	Adgrb3/Foxc2/Pde2a/Hectd1/Mmp21/Foxj2/Prox1/Tbx2/Vegfc/Shh/Adam12/Plpp3/Cdh13/Fgf1/Ctnnb1/Hoxa13/Tgfa/Gja1/Dhcr7/S1pr1/Large1/Adamts1/Dicer1/Tcf4/Wnt5a/Ackr3/Nrp2/Rapgef1/Adamts6/Ntrk2/Jag1/Akt3/Zfpm2/Hey1/Bmpr2/Nfatc4/Plcg1/Adra2b/Lemd3/Abl1/Smoc2/Dlx3/Unc5b/Rspo3/Foxc1/Rhoj/Arhgap22/Pitx2/Pdcd10/Hhip/Thbs1/Gbx2/Tgfbr1/Map3k7/Tafa5/Fgf18/E2f2/Col3a1/Hoxa5/Hoxa3/Hoxa7/Shb/F3/Col5a1/Ltbp1/Hs6st1/Fzd8/Bmper/Dll1/Nrp1/Sfrp2/Tert/Tgfb2/Hdac7/Rapgef3/Rhob/Hes1/Efnb2/Wnt7a/Brca1/Wnk1/Lif/Sphk1/Pnpla6/Vav2/Vegfa/Cela1/Tjp1/Gja4/Htatip2/Antxr1/Cav1/Scg2/Fbxw7/Cx3cr1	95
clust4	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	38/1638	128/11489	0.296875	2.08229357448107	5.020890934697	4.79979578797631e-06	0.00051199355783576	0.00045629190684749	Sdk2/Slitrk3/Fat4/Clstn3/Nectin1/Gata5/Cdh13/Elfn1/Ret/Slitrk2/Sdk1/Nectin4/Cd24a/Pcdh8/Adgrl3/Cldn11/Tnfaip3/Cdh10/Ptprt/Igsf21/Clstn2/Cldn23/Elfn2/Fat3/Slitrk1/Cdh11/Kifap3/Nrg1/Mbp/Tgfb2/Pcdh18/Cplane2/Cd164/Wnk1/Cdh23/Ptprf/Kirrel3/Cldn1	38
clust4	GO:0001823	mesonephros development	27/1638	78/11489	0.346153846153846	2.42793744716822	5.15980910164576	4.92981917643283e-06	0.00051199355783576	0.00045629190684749	Hs3st3b1/Sox9/Foxc2/Spry1/Fat4/Myc/Vcan/Pbx1/Hoxd11/Shh/Fgf1/Ctnnb1/Ret/Osr2/Rara/Hey1/Foxc1/Hs3st3a1/Bdnf/Bmper/Pax2/Gdnf/Hes1/Smad2/Ren1/Tmem59l/Vegfa	27
