Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Lost	GO:0043588	skin development	4/23	77/4062	0.051948051948052	9.17447769621683	5.46430206615611	0.00080409386122857	0.0366151378322179	0.0287922191641038	16323/22418/16600/14183	4
Lost	GO:0007389	pattern specification process	5/23	137/4062	0.0364963503649635	6.44557283402095	4.89246255330095	0.000835887398401912	0.0366151378322179	0.0287922191641038	22418/106042/240590/14183/21892	5
Lost	GO:0070371	ERK1 and ERK2 cascade	4/23	78/4062	0.0512820512820513	9.05685618729097	5.42121628575938	0.000844374247703138	0.0366151378322179	0.0287922191641038	19264/16323/16600/14183	4
Lost	GO:0007600	sensory perception	5/23	142/4062	0.0352112676056338	6.21861604409063	4.7763920847795	0.000983963387670352	0.0414132825810669	0.0325652279077278	16508/320701/259089/259093/259114	5
Lost	GO:0045165	cell fate commitment	4/23	83/4062	0.0481927710843374	8.51126244106862	5.21685179579476	0.00106749956992837	0.0426998638523412	0.033576927770902	22418/240590/23966/14183	4
Lost	GO:2001233	regulation of apoptotic signaling pathway	4/23	85/4062	0.0470588235294118	8.31099744245524	5.13986586671631	0.00116740336094096	0.0426998638523412	0.033576927770902	19264/16323/22418/16600	4
Lost	GO:0019226	transmission of nerve impulse	3/23	38/4062	0.0789473684210526	13.9427917620137	6.04831306227723	0.00117593411373099	0.0426998638523412	0.033576927770902	14799/240590/16508	3
Lost	GO:0060070	canonical Wnt signaling pathway	4/23	86/4062	0.0465116279069767	8.21435793731041	5.10231432774497	0.0012197490116173	0.0426998638523412	0.033576927770902	22418/106042/16600/14183	4
Lost	GO:2001236	regulation of extrinsic apoptotic signaling pathway	3/23	39/4062	0.0769230769230769	13.5852842809365	5.95886852537482	0.00126923017644055	0.0426998638523412	0.033576927770902	19264/16323/16600	3
Lost	GO:0008544	epidermis development	4/23	87/4062	0.0459770114942529	8.11994002998501	5.06536659133377	0.00127372748976468	0.0426998638523412	0.033576927770902	16323/22418/16600/14183	4
Lost	GO:0009948	anterior/posterior axis specification	2/23	10/4062	0.2	35.3217391304348	8.19932410897571	0.00134276301422457	0.0426998638523412	0.033576927770902	22418/106042	2
Lost	GO:0010464	regulation of mesenchymal cell proliferation	2/23	10/4062	0.2	35.3217391304348	8.19932410897571	0.00134276301422457	0.0426998638523412	0.033576927770902	22418/14183	2
Lost	GO:0030901	midbrain development	2/23	10/4062	0.2	35.3217391304348	8.19932410897571	0.00134276301422457	0.0426998638523412	0.033576927770902	22418/14183	2
Lost	GO:0060571	morphogenesis of an epithelial fold	2/23	10/4062	0.2	35.3217391304348	8.19932410897571	0.00134276301422457	0.0426998638523412	0.033576927770902	22418/14183	2
Lost	GO:0060740	prostate gland epithelium morphogenesis	2/23	10/4062	0.2	35.3217391304348	8.19932410897571	0.00134276301422457	0.0426998638523412	0.033576927770902	22418/14183	2
Lost	GO:0042476	odontogenesis	3/23	41/4062	0.0731707317073171	12.9225874867444	5.78947117401026	0.00146956842083269	0.0457163567437301	0.0359489391732299	16323/240590/14183	3
Lost	GO:0060512	prostate gland morphogenesis	2/23	11/4062	0.181818181818182	32.1106719367589	7.79593300609057	0.00163550696835769	0.047763479014691	0.0375586884892454	22418/14183	2
Lost	GO:0060603	mammary gland duct morphogenesis	2/23	11/4062	0.181818181818182	32.1106719367589	7.79593300609057	0.00163550696835769	0.047763479014691	0.0375586884892454	22418/14183	2
Lost	GO:0099150	regulation of postsynaptic specialization assembly	2/23	11/4062	0.181818181818182	32.1106719367589	7.79593300609057	0.00163550696835769	0.047763479014691	0.0375586884892454	22418/106042	2
