gene	me2_fold	me2_fdr	me2_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
Axin2	-0.616655690993722	0.00727800919180872	2	0.0238339373535567	1.70163669599059e-07	TRUE	-0.0313591928010703	1.79095146015647e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Azi2	-0.490879955796714	0.0384215619059004	1	0.0497704345015479	1.0246613368304e-21	TRUE	-0.0407542832345918	2.09046822572438e-20	TRUE	Active_Promoter	Both mC+hmC DMR
Azin1	-0.62286052886901	0.015225882454185	1	0.0409403287444168	2.80405283535634e-15	TRUE	-0.0357189420867956	5.83317823096761e-17	TRUE	Active_Promoter	Both mC+hmC DMR
B020014A21Rik	-0.517450051380751	0.0429417913312598	1	NA	NA	NA	NA	NA	NA	NA	NA
B020018J22Rik	0.678787108643733	0.0147260105371958	2	NA	NA	NA	NA	NA	NA	NA	NA
B230214G05Rik	0.819158412098726	0.00100251404637729	3	NA	NA	NA	NA	NA	NA	NA	NA
B230303A05Rik	0.643187263198766	0.0149983387626809	1	NA	NA	NA	NA	NA	NA	NA	NA
B230312C02Rik	1.51452176857758	8.11158507024713e-06	1	NA	NA	NA	NA	NA	NA	NA	NA
B3galnt1	0.604069704067015	0.0261876126015111	3	0.0184310588427821	0.00110794735481519	TRUE	-0.0199283187030242	1.43498368838493e-05	TRUE	Active_Promoter	Both mC+hmC DMR
B3galt1	0.507036448324969	0.0454303112667681	1	-0.0259806598352583	4.72171069509216e-121	TRUE	0.0258889528421071	1.21692973264156e-171	TRUE	Active_Promoter	Both mC+hmC DMR
B3galt5	0.473949863111042	0.0452456560675009	1	-0.00635743517579668	0.0293720420437479	TRUE	0.00596854054076162	0.00276650419222432	TRUE	Other	Both mC+hmC DMR
B3gat1	0.564377860783841	0.0345630738077386	2	-0.0100279165663871	0.0783545038285414	FALSE	0.014420823356136	0.000205604909588904	TRUE	Repressed_Promoter	hmC DMR only
B3gat2	-0.534831463120924	0.033319877753247	1	0.0590870392469967	3.22165503388016e-95	TRUE	-0.0374461283914315	2.49123503089307e-58	TRUE	Active_Promoter	Both mC+hmC DMR
B430010I23Rik	0.572818722644071	0.0209768672925716	1	NA	NA	NA	NA	NA	NA	NA	NA
B4galt1	-0.695179427313406	0.0106875397279287	1	0.0151805462605055	1.00786299484626e-06	TRUE	-0.02625744673439	8.50215022017764e-33	TRUE	Active_Promoter	Both mC+hmC DMR
B4galt5	-0.794334748774001	0.00246671954117605	1	0.0313245146652406	5.44019946088336e-17	TRUE	-0.00991324503410212	0.0120797457946128	TRUE	Other	Both mC+hmC DMR
B930018H19Rik	-0.828728000059965	7.70890704596569e-06	4	NA	NA	NA	NA	NA	NA	NA	NA
B930092H01Rik	-0.56524188777227	0.0266610113154732	1	NA	NA	NA	NA	NA	NA	NA	NA
BB014433	0.573813332078785	0.0235214061405558	1	0.00321704475405249	0.806073797334862	FALSE	0.00723379015631677	0.404475676712026	FALSE	Other	Not DMR
BB123696	-0.557705137191313	0.0206114319498857	2	NA	NA	NA	NA	NA	NA	NA	NA
BC006965	0.545335511467055	0.0414821165812681	1	NA	NA	NA	NA	NA	NA	NA	NA
BC034090	-0.54321147594397	0.00275673431363911	1	0.0100126630625049	0.0834196195551784	FALSE	-0.00868927862747337	0.11787627504324	FALSE	Other	Not DMR
BC039966	0.558767617468824	0.0216387587733066	1	NA	NA	NA	NA	NA	NA	NA	NA
Bach2	-0.505222014208331	0.0411391100574521	2	0.042403267348189	4.08082378648805e-278	TRUE	-0.0350928844633125	7.37323581180777e-267	TRUE	Active_Promoter	Both mC+hmC DMR
Bag3	0.561491733998162	0.0181715482019533	1	0.0558856257415649	2.77740592327706e-27	TRUE	-0.0279551875040747	1.73637143114764e-09	TRUE	Other	Both mC+hmC DMR
Bahd1	-0.597336156409378	0.0225968807038543	1	0.00525345564899793	0.476001983810644	FALSE	-0.0271619079702254	5.91758571095333e-07	TRUE	Active_Promoter	hmC DMR only
Bambi-ps1	-0.508678646936434	0.0389648594984633	1	NA	NA	NA	NA	NA	NA	NA	NA
Banf2	-0.49369042027105	0.0410286368996668	1	-0.00438425630141925	0.275603539840161	FALSE	0.00836778207068078	0.000620314798266947	TRUE	Other	hmC DMR only
Bap1	0.942273651355681	0.000172780654065834	1	-0.00395271061950531	0.712512405976456	FALSE	-0.0121537900587289	0.133492327519809	FALSE	Active_Promoter	Not DMR
Barhl2	-0.629915814379737	0.0195198019484665	1	0.0599344596016404	1.66980099886246e-30	TRUE	0.029318104585622	1.18607367137945e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Barx1	0.726461295846843	0.000412555704192491	2	0.0321204039742199	0.00966095881211079	TRUE	0.0159215718981839	0.0716956581279034	FALSE	Repressed_Promoter	mC DMR only
Basp1	0.591371959511809	0.0251443763957816	5	-0.021860628417556	5.09023941131273e-12	TRUE	0.0229236625593465	1.94326877407965e-16	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bbox1	-0.553111128042208	0.0120614988727249	1	-0.00456324196786861	0.267739175999497	FALSE	0.00278582713613366	0.286171817802047	FALSE	Other	Not DMR
Bbs9	0.673062509537171	0.0107313070782201	1	0.00463652638594325	6.67458754285584e-05	TRUE	-0.0148054565430498	7.99119369696141e-72	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bcar3	-0.527653880987084	0.0179277297631572	2	-0.00578462505611022	8.54148657342408e-05	TRUE	-0.00465659901735707	7.60942374590345e-05	TRUE	Other	Both mC+hmC DMR
Bcas3	0.86069116862696	0.00359675212784746	1	-0.00829443370084615	2.22064119468063e-14	TRUE	-0.0169181605482101	1.29747998438516e-97	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bckdhb	-0.628538662385181	0.0217921549751214	1	0.0120618097688584	3.50765870532816e-14	TRUE	-0.0198570778969099	1.7486808977504e-54	TRUE	Active_Promoter	Both mC+hmC DMR
Bcl11a	0.908162350525811	0.0004178385017044	2	-0.0074837515945726	0.00177469525949189	TRUE	0.0110658310610008	2.71600433564084e-11	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bcl2l11	-0.448662062825863	0.0382891835286461	3	0.0134475986831935	0.000196411728704419	TRUE	-0.0220804675567708	6.1796544460754e-15	TRUE	Bivalent_Promoter	Both mC+hmC DMR
Bcl7b	-0.660654599553679	0.0175432812610521	1	0.0623421823313097	8.85790154866386e-18	TRUE	-0.0370320625687905	6.07246332849958e-10	TRUE	Other	Both mC+hmC DMR
Bcor	-0.594310382118416	0.0160029096509265	1	-0.0142230523050316	0.000364644303268575	TRUE	-0.00291843195481215	0.241206791418211	FALSE	Bivalent_Promoter	mC DMR only
Bdkrb2	0.813949962221885	0.00332727818401585	1	-0.0143882542799263	0.00052276762717557	TRUE	0.0061454255434106	0.0385073075996867	TRUE	Repressed_Promoter	Both mC+hmC DMR
Becn2	0.519319388299849	0.0242335279582396	1	NA	NA	NA	NA	NA	NA	NA	NA
Begain	0.608961452741727	0.0252289233448403	1	-0.00630708164790605	0.311458401138877	FALSE	0.0199918655192794	6.54505817719567e-11	TRUE	Repressed_Promoter	hmC DMR only
Bfsp1	-0.535702747324731	0.0354455189340247	2	-0.00343222849900549	0.428871523509207	FALSE	0.00892050756315847	0.00126071121543581	TRUE	Repressed_Promoter	hmC DMR only
Blk	1.41109771721611	3.95994590146342e-07	1	-0.010533594496283	0.00624504712355971	TRUE	0.00621953107021871	0.0115130298011595	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bmf	0.731380760179311	0.000330778639846415	1	0.0454924212430993	6.24263219418107e-12	TRUE	0.00438749065693667	0.418154876588931	FALSE	Active_Promoter	mC DMR only
Bmp5	-0.524329207904477	0.0459934060187728	1	0.0963061392566568	4.8151057076211e-306	TRUE	-0.0659002353724788	7.0767462672613e-306	TRUE	Other	Both mC+hmC DMR
Bnc2	-0.800770298974739	0.00517290199215646	1	-0.00994204958238165	2.14440164407926e-20	TRUE	0.00295942941724746	4.19233931452312e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Bnip3l	-0.554872641128911	0.0385193623632293	1	0.0643635424094593	2.59473989724892e-29	TRUE	-0.0556586070282611	3.59542273105395e-32	TRUE	Other	Both mC+hmC DMR
Boc	0.439440553375916	0.0133058207384855	2	0.128611993779712	4.8151057076211e-306	TRUE	-0.0176194948726115	7.10984659380123e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Bod1	0.798475787201876	0.00592498943276814	1	0.0494029528004431	6.26072260205939e-07	TRUE	-0.0310131303216412	0.000225348583416753	TRUE	Other	Both mC+hmC DMR
Bola3	-0.562084225801038	0.0363935577603248	1	0.0626801765263745	4.08217230405103e-19	TRUE	-0.030898383066227	2.92011931558954e-08	TRUE	Other	Both mC+hmC DMR
Bpifa6	0.489703932220217	0.0484981238641432	1	0.00679155932455089	0.345161647491569	FALSE	-0.000247104437933937	0.957289346636049	FALSE	Other	Not DMR
Bpifb4	0.606967821772285	0.00251855813251148	1	0.00252609509827417	0.631682290888347	FALSE	0.00402705797841252	0.541470860165077	FALSE	Other	Not DMR
Brcc3dc	-0.6514638045924	0.0170032832621208	6	NA	NA	NA	NA	NA	NA	NA	NA
Brd1	-0.485822510057031	0.0403616112649095	1	0.012216674525481	0.000761824919352372	TRUE	-0.0205776339466487	2.85091153175049e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Brdt	-0.639682948591231	0.0184746311349794	1	0.0105283197296177	0.00137579488884301	TRUE	-0.0130241028117995	1.12838792485612e-09	TRUE	Other	Both mC+hmC DMR
Brinp1	0.870556854876271	0.00314462003564425	1	0.0827878571632678	1.79176309716745e-254	TRUE	-0.046462095488366	4.8276669893488e-89	TRUE	Active_Promoter	Both mC+hmC DMR
Brinp2	0.525721003788395	0.0483517284723362	1	0.0349101513647894	8.66575076626599e-44	TRUE	-0.0223849727456738	2.01138708048491e-23	TRUE	Active_Promoter	Both mC+hmC DMR
Brinp3	0.539394478227867	0.0197141481039874	11	0.0360866763384039	5.7127352299203e-117	TRUE	-0.0251377926318142	1.03727304676974e-82	TRUE	Active_Promoter	Both mC+hmC DMR
Bsdc1	-0.582917335512711	0.0248150645671836	1	0.0328061076945676	5.58798203742066e-13	TRUE	-0.0312965203380151	5.85489618586066e-20	TRUE	Other	Both mC+hmC DMR
Btbd1	0.956005308234894	0.000697692822771334	1	-0.00893833924019716	0.0124587210222465	TRUE	0.000709063668915225	0.783615093611978	FALSE	Repressed_Promoter	mC DMR only
Btbd3	-0.492384881816328	0.0312222249866903	3	0.0455541295731243	4.36077847109458e-191	TRUE	-0.0117289435045794	9.86312613587935e-20	TRUE	Active_Promoter	Both mC+hmC DMR
Btc	0.521137522774094	0.0284736679554327	1	-0.0126134782829388	0.00156038502669905	TRUE	0.007846064712489	0.00572557263711291	TRUE	Repressed_Promoter	Both mC+hmC DMR
Btg1	0.533796486126774	0.0332050732160017	1	0.00205758232931592	0.500617696663381	FALSE	0.000761749777834993	0.784245423476653	FALSE	Active_Promoter	Not DMR
Btrc	-0.791304369146337	0.00631421990773096	1	0.0320749797848012	1.31956231817472e-64	TRUE	-0.03421798529768	2.37920300669264e-99	TRUE	Other	Both mC+hmC DMR
C030018K13Rik	-0.597836648245212	0.0222777237574223	1	NA	NA	NA	NA	NA	NA	NA	NA
C030029H02Rik	0.695150685975857	0.0122424461958696	1	NA	NA	NA	NA	NA	NA	NA	NA
C030034L19Rik	0.890359495182509	0.000981762282579477	1	NA	NA	NA	NA	NA	NA	NA	NA
C130021I20Rik	-0.969134010411986	0.00177016424992986	1	NA	NA	NA	NA	NA	NA	NA	NA
C130050O18Rik	-0.629634260680297	0.0119018740269689	1	0.0452833192366677	6.32353816313616e-07	TRUE	-0.0429909753630708	5.09754614214942e-07	TRUE	Other	Both mC+hmC DMR
C1ql3	0.58654728741466	0.0298863333626779	5	0.00822770633454206	0.331139033136186	FALSE	0.0129974204734251	0.0102605597040639	TRUE	Repressed_Promoter	hmC DMR only
C1qtnf1	-0.59837306496297	0.0273612059584414	1	-0.0414876362118058	8.92536153155394e-14	TRUE	-0.0124246602838525	0.014718026458358	TRUE	Other	Both mC+hmC DMR
C1qtnf7	-0.558877823791916	0.037518335755386	1	-0.00655223871828181	0.0131427415801006	TRUE	0.0046173453638997	0.00558609597875564	TRUE	Repressed_Promoter	Both mC+hmC DMR
C230014O12Rik	0.59896748760173	0.0205830181339725	1	NA	NA	NA	NA	NA	NA	NA	NA
C230029F24Rik	-0.717458046987334	0.00435232596596693	1	NA	NA	NA	NA	NA	NA	NA	NA
C230072F16Rik	-0.513944646487971	0.0352893349336382	1	NA	NA	NA	NA	NA	NA	NA	NA
C230079O03Rik	0.843464188996052	0.000106948412635879	3	NA	NA	NA	NA	NA	NA	NA	NA
C330018D20Rik	-0.598729081751028	0.00607396376349021	3	0.0304617008353611	5.47354403838787e-09	TRUE	-0.016343871485675	1.12511316337731e-05	TRUE	Other	Both mC+hmC DMR
C530044C16Rik	-0.546956944260801	0.024742372384844	3	NA	NA	NA	NA	NA	NA	NA	NA
C630028M04Rik	0.676376343155823	0.0146753487050988	12	NA	NA	NA	NA	NA	NA	NA	NA
C630031E19Rik	0.537403658707324	0.0419921026660712	4	NA	NA	NA	NA	NA	NA	NA	NA
C8b	0.531801612435376	0.0428686710843286	3	-0.000114360774099986	0.997177693222084	FALSE	0.000561912651215121	0.855106125548127	FALSE	Repressed_Promoter	Not DMR
CK137956	0.626084875113208	0.0181678305152653	2	-0.0182142077216234	3.95649074455212e-08	TRUE	0.0169711998064715	4.15358563370234e-10	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cabyr	-0.532037615875929	0.0461265166469848	1	0.0335783190073966	3.32265003487921e-09	TRUE	-0.0296488539780761	1.64083062301454e-12	TRUE	Other	Both mC+hmC DMR
Cacna1e	-0.531488792807528	0.0220863839579108	2	-0.0142530392624133	5.37640536402144e-25	TRUE	-0.0105471982466297	2.17413962695293e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Cacna2d3	0.487496397215455	0.0401603350844804	2	-0.00827651999378276	3.7778084939397e-17	TRUE	0.01406258151114	9.00696038154228e-63	TRUE	Active_Promoter	Both mC+hmC DMR
Cacng3	0.684214007530844	0.0145598110615495	1	-0.00489001867896621	0.111888782912487	FALSE	0.0037409019352279	0.0213304573041422	TRUE	Repressed_Promoter	hmC DMR only
Cadm1	0.555714552701642	0.0383507809024862	2	0.0430699951977018	4.92280262781946e-275	TRUE	-0.0415860510893537	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Cadm2	0.593665094852032	0.024519785409618	22	0.0543882332185507	4.8151057076211e-306	TRUE	-0.0383545589960684	7.0767462672613e-306	TRUE	Active_Promoter	Both mC+hmC DMR
Cadps	0.512295542691103	0.0453417459362212	1	-0.0159293256494905	3.67875167893679e-34	TRUE	-0.00333242015480739	0.00338481909533771	TRUE	Active_Promoter	Both mC+hmC DMR
Cadps2	-0.623269583229756	0.0096971769299671	2	0.0316443636707565	7.18811548705885e-151	TRUE	-0.0371510258088481	1.76838103666825e-263	TRUE	Active_Promoter	Both mC+hmC DMR
Calb1	-0.49456103647515	0.044439733118127	1	0.00904152180786633	0.0963855644818009	FALSE	-0.0178477628495263	1.48266015960057e-10	TRUE	Other	hmC DMR only
Calb2	-0.513883460098053	0.0231394221316463	1	0.046603769173551	7.03898387122287e-26	TRUE	-0.0112958753139202	0.00575516128284692	TRUE	Active_Promoter	Both mC+hmC DMR
Calcoco1	0.564492043564035	0.025227825515284	1	-0.00509663479655531	0.461369580080166	FALSE	-0.0108952267942928	0.0301702599894451	TRUE	Other	hmC DMR only
Cald1	-0.473908637365056	0.0407074141920381	1	0.0130659967963345	7.42475073189657e-16	TRUE	-0.0162558359028547	6.94250929905392e-37	TRUE	Other	Both mC+hmC DMR
Calm2	-0.786578061757962	0.00623772503069152	1	0.0508543040732366	1.08141022211256e-28	TRUE	0.022095560434219	8.21260602511488e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Camk1g	-0.494323152762275	0.0335438420095653	3	0.0161713106764416	0.0147071370045261	TRUE	-0.0178865953925633	0.00299850098688053	TRUE	Repressed_Promoter	Both mC+hmC DMR
Camk2d	-0.663228025418247	0.00490972315786845	1	0.0533670918073375	2.46114544210629e-218	TRUE	-0.02709925301529	3.67321790810557e-66	TRUE	Active_Promoter	Both mC+hmC DMR
Camk2n1	-0.573177917322473	0.0163546641664643	1	0.107259128992857	3.87503317437168e-12	TRUE	-0.0183666010370756	0.319504670280094	FALSE	Active_Promoter	mC DMR only
Camk4	-0.858997226814579	0.00352642401437284	1	-0.0047688677537171	0.0140999845162006	TRUE	-0.014259934517462	5.61474140206831e-14	TRUE	Active_Promoter	Both mC+hmC DMR
Camkmt	-0.42870260440792	0.0406453858433022	1	-0.00581951421956728	6.99612930401358e-09	TRUE	-0.00412013815884421	1.12101152598954e-09	TRUE	Other	Both mC+hmC DMR
Camsap1	-0.961816233186314	0.00142680955633865	1	0.0415479768498073	1.59395833612904e-28	TRUE	-0.0255959270729966	5.13117897116117e-14	TRUE	Other	Both mC+hmC DMR
Cant1	-1.0395504074025	1.4048962658043e-05	1	0.0506506043982718	8.47103970760787e-12	TRUE	-0.0144999675683331	0.0278903792207493	TRUE	Other	Both mC+hmC DMR
Canx	-0.564557563564997	0.0236911231942979	1	0.0320107416634337	1.1015097726256e-09	TRUE	-0.0342933002835452	1.58186342612631e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Capn11	-0.522640579687201	0.0213132589850046	1	0.000618176415812743	0.958303405890153	FALSE	-0.0106407711076828	0.00723688401725916	TRUE	Other	hmC DMR only
Capn13	-0.510317099091508	0.0499021925677818	2	-0.00410006983392597	0.215359256723727	FALSE	0.00236153844875658	0.299771252052848	FALSE	Other	Not DMR
Capsl	0.50601346697418	0.0305743644700175	1	-0.0149512297008538	0.00320750604651692	TRUE	0.0215168447613873	5.06095347350504e-12	TRUE	Other	Both mC+hmC DMR
Capza2	-0.516782743430939	0.0420948231166259	1	0.0149216813524469	0.0256477182807152	TRUE	-0.0171241207813331	0.00270309568582824	TRUE	Active_Promoter	Both mC+hmC DMR
Capza3	0.492111579033039	0.0195411535642307	1	0.00304218153961622	0.70197360167334	FALSE	-0.00287463459745289	0.656108327854135	FALSE	Other	Not DMR
Car12	-0.562151688151595	0.0315880231668712	2	0.0438774393878644	1.13664228378058e-37	TRUE	-0.0312650539036338	1.00325998443005e-27	TRUE	Other	Both mC+hmC DMR
Car6	-0.566299676301874	0.0330271291839938	1	-0.0141137094507123	0.0131657854477806	TRUE	-0.000212379275835881	0.875847477909097	FALSE	Other	mC DMR only
Carmil1	0.573561056907863	0.0284026520585124	1	-0.0158139038033686	2.04280854812756e-26	TRUE	0.00807700616067783	4.32598164087829e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Cartpt	-0.551923690747811	0.0334308786887906	1	-0.0491180854254644	0.000513779070251122	TRUE	0.00052202634787378	0.985133878527556	FALSE	Repressed_Promoter	mC DMR only
Casp12	0.840167341835614	0.00307174873804725	2	0.00184931230787766	0.723766343771833	FALSE	-0.000341638387460888	0.869633980425339	FALSE	Other	Not DMR
Castor2	0.535576605937407	0.0449000252634315	6	0.0201716698496666	1.68942991715228e-07	TRUE	-0.0305937306515887	2.80975622358286e-20	TRUE	Active_Promoter	Both mC+hmC DMR
Cavin2	-0.922000983093871	4.6221747655542e-05	2	0.0339234770134156	3.97866490473153e-07	TRUE	-0.0398403859806424	1.7010016631384e-13	TRUE	Other	Both mC+hmC DMR
Cavin4	1.07127436922873	6.80210334818156e-06	1	-0.0150081439681043	0.00256500468411162	TRUE	0.011804291022579	0.00385348033341234	TRUE	Other	Both mC+hmC DMR
Cbln1os	0.453874036422429	0.0127169252550401	1	NA	NA	NA	NA	NA	NA	NA	NA
Cbr3	0.731076583726992	0.00924132801421029	1	-0.0317147906046659	0.000305773210011334	TRUE	-0.00141913084998896	0.900811479491	FALSE	Repressed_Promoter	mC DMR only
Cbr4	0.792362230936668	0.00268204838922468	2	0.000218069456143666	0.99169293877834	FALSE	-0.000834373609593708	0.784402435402846	FALSE	Other	Not DMR
Ccdc112	-0.517646779021757	0.048737219836986	1	0.0217373403582679	1.20254948231394e-07	TRUE	-0.0196618615204122	1.24379435943109e-11	TRUE	Other	Both mC+hmC DMR
Ccdc115	-0.596159068062261	0.024244263377006	1	-0.0302928243221463	0.0467353697606473	TRUE	-0.0221533809366228	0.000894187287557008	TRUE	Active_Promoter	Both mC+hmC DMR
Ccdc121rt1	-0.565979835161127	0.0354434402225248	1	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc122	-0.611068402713971	0.0228878067480361	2	-0.016384091739421	9.16583199689909e-07	TRUE	0.010854974801295	1.21711681036026e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Ccdc13	-0.849423082108184	0.000945097809763054	1	-0.00895211921942585	0.0570199391343052	FALSE	-0.000864053350965011	0.829274493091249	FALSE	Other	Not DMR
Ccdc6	0.678291335768286	0.00736862937560622	1	0.00154750427391082	0.821890314006161	FALSE	-0.0140273646636442	1.58296862467909e-12	TRUE	Active_Promoter	hmC DMR only
Ccdc81	0.47934425535344	0.0466467116661605	1	0.0224460227978565	4.53226459015926e-09	TRUE	-0.00496282697008112	0.0919473515215657	FALSE	Other	mC DMR only
Ccdc83	-0.522924442015146	0.0470104236695633	1	0.0019123234443269	0.725046226257136	FALSE	0.0034512438459039	0.0980668177465718	FALSE	Other	Not DMR
Ccdc85a	0.541908026476189	0.0382333872198643	1	-0.00515167913500691	0.0377625661890344	TRUE	0.00362637117509589	0.00197291519173205	TRUE	Repressed_Promoter	Both mC+hmC DMR
Ccdc90b	0.683166327378114	0.0142252431431913	8	0.0287854969403805	1.0020031999279e-05	TRUE	-0.0141655061281756	0.000488840028867707	TRUE	Active_Promoter	Both mC+hmC DMR
Ccer1	-0.784339275904726	0.00671644219890836	1	0.0158305845059249	0.037147984288523	TRUE	0.000524328491761282	0.900890919100194	FALSE	Other	mC DMR only
Cck	-0.629372610310036	0.0196664546082718	1	-0.0381391032364745	0.000530246607479915	TRUE	0.012092855443745	0.0864906295597693	FALSE	Repressed_Promoter	mC DMR only
Ccl4	0.484205703195296	0.0388526037414717	1	0.00512574050582704	0.835804476601876	FALSE	-0.00665147114718947	0.570915717293893	FALSE	Other	Not DMR
Ccn1	0.503319290766024	0.0418172861843944	1	-0.0489237645812185	2.11859109359842e-05	TRUE	-0.000317737406137671	0.859449294600311	FALSE	Repressed_Promoter	mC DMR only
Ccnh	-0.607411855351164	0.0196903093635206	5	0.0511897620636866	3.88603742647973e-29	TRUE	-0.0560183303081369	1.03210400128711e-47	TRUE	Active_Promoter	Both mC+hmC DMR
Ccnjl	0.700096098475368	0.00375118071490212	2	0.0935663629349349	1.36413945339001e-159	TRUE	-0.0339366262554029	5.98049417793804e-26	TRUE	Active_Promoter	Both mC+hmC DMR
Ccnl1	-0.611134626905166	0.00615554913136864	4	0.0428640104126938	2.4029810589725e-09	TRUE	-0.0261745635472812	7.6311901855441e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Ccr10	-0.571102163427236	0.0340911196733539	1	0.0136244467052769	0.172220814636136	FALSE	-0.0142743196767493	0.242025984954473	FALSE	Active_Promoter	Not DMR
Cct6b	-0.524305089207025	0.0487373569925957	1	0.00110527226019375	0.89972324215628	FALSE	0.00208802262625785	0.273031333622511	FALSE	Other	Not DMR
Cct8l1	-0.479924951664611	0.0288604703113094	1	-0.0239550425572579	0.146812649688741	FALSE	0.0245903449960784	0.0778564081035235	FALSE	Other	Not DMR
Cd109	-0.715990143461261	0.00742315132768873	9	-0.00209533685924534	0.507181786030408	FALSE	-0.00228420037660648	0.0655951372564768	FALSE	Repressed_Promoter	Not DMR
Cd180	0.491166435320282	0.00873359575739681	2	-0.0239835354103253	4.44738265416013e-12	TRUE	0.0172075754671822	1.72450972278469e-15	TRUE	Other	Both mC+hmC DMR
Cd1d1	0.818121197398879	0.00436471747464659	2	-0.0497439769098502	0.00270015806288826	TRUE	-0.0116578751697805	0.51071779664411	FALSE	Repressed_Promoter	mC DMR only
Cd2	0.57740144250335	0.0230919076740834	1	-0.0232240887324205	9.60586967585653e-05	TRUE	0.0140477615156718	0.00264287920753613	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cd200r3	-0.535173237078891	0.0369943781415265	1	0.0478182074502717	3.21681677377342e-17	TRUE	-0.0248319081337145	8.619413839871e-10	TRUE	Other	Both mC+hmC DMR
Cd200r4	0.682478748075593	0.0147737815677379	1	-0.00125320181134758	0.900404823603375	FALSE	-0.00561227982036509	0.0546791703618703	FALSE	Other	Not DMR
Cd300ld3	0.609762303431568	0.0120029319612975	3	0.161333435039462	7.34428070236315e-14	TRUE	0.00777771050880327	0.82852362691016	FALSE	Other	mC DMR only
Cd34	-0.410852182715277	0.0319048805979524	1	0.00652472392070047	0.552918280231936	FALSE	0.00557621765257796	0.362891929797329	FALSE	Repressed_Promoter	Not DMR
Cd3e	-0.598299413832013	0.0146753487050988	1	-0.0268148730280448	0.000106523259334201	TRUE	-0.00737768694045914	0.0364823386396675	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cd47	-0.559871354782399	0.0259233041089298	6	0.0658957006494046	7.85885932694508e-157	TRUE	-0.0250884727932475	2.15678504604229e-29	TRUE	Active_Promoter	Both mC+hmC DMR
Cd5	0.613040314977479	0.00630286382079334	1	0.0359777769528584	1.01844741035681e-09	TRUE	0.00245325875720567	0.714239500165669	FALSE	Other	mC DMR only
Cd55os	0.522159515339985	0.0490304155511939	2	NA	NA	NA	NA	NA	NA	NA	NA
Cd83	0.832647852709056	0.000579666049328861	2	0.113425263722721	3.87626522731464e-85	TRUE	-0.064321981242862	4.34422785173596e-35	TRUE	Active_Promoter	Both mC+hmC DMR
Cd9	0.489755781934425	0.0350352441115235	1	-0.0180128433263077	2.04961997142603e-05	TRUE	0.00108619135303017	0.760820957575614	FALSE	Repressed_Promoter	mC DMR only
Cdca7	-0.533952105187885	0.0383371321930307	1	-0.0152478981727817	0.0101805396713992	TRUE	0.0106318418384915	0.00104547764973502	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cdca7l	0.623140943217566	0.0184673577958557	4	-0.00756678033751557	0.0121878571237336	TRUE	-0.000233549925677326	0.903781992334273	FALSE	Repressed_Promoter	mC DMR only
Cdcp2	-0.577619201227104	0.0222658530170407	1	-0.0122269243693128	0.0578459042073426	FALSE	0.00765575468511222	0.139335773532415	FALSE	Other	Not DMR
Cdh11	0.610075474868221	0.0202437115392064	2	-0.00123084642379068	0.65010933098203	FALSE	0.00389370915577157	0.00346901025345803	TRUE	Repressed_Promoter	hmC DMR only
Cdh17	0.60278879234146	0.0264667107596298	1	-0.00422125061057987	0.328638795992067	FALSE	-0.000400371291276847	0.847762742468867	FALSE	Other	Not DMR
Cdh18	0.483927431244634	0.026021351835304	1	0.0324361745465505	1.69241508312656e-225	TRUE	-0.0227428067352032	1.99945732955558e-160	TRUE	Active_Promoter	Both mC+hmC DMR
Cdh2	0.553592136685982	0.0353281325604049	1	0.00463860666050742	0.0345271147629964	TRUE	-0.00446563390715118	0.0255724271870167	TRUE	Active_Promoter	Both mC+hmC DMR
Cdh20	0.576160205529563	0.0324739938955321	3	-0.000195291539081488	0.919770156897118	FALSE	0.00594128992584764	6.96728001899468e-05	TRUE	Bivalent_Promoter	hmC DMR only
Cdh23	0.494003249275619	0.0484449881929635	1	-0.00584051813952335	7.59711788400567e-06	TRUE	0.0202051878802715	6.03978203818318e-120	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cdh26	-0.56351368500938	0.0330845476150464	5	-0.00333188636635195	0.451550448814794	FALSE	0.00218868145714632	0.303883046021753	FALSE	Other	Not DMR
