gene	mc_diff	mc_q	mc_ctrl	mc_mut	hmc_diff	hmc_q	hmc_ctrl	hmc_mut	coordinated_pattern	combined_effect
Paip2b	0.065974720478936	3.15379513444149e-05	0.642465807032305	0.708440527511241	-0.0458091726022646	0.000701848850653316	0.215123825177243	0.169314652574978	TRUE	0.111783893081201
Rab11fip2	0.0607766456183303	7.48613083755767e-06	0.684014286274972	0.744790931893302	-0.0509991362938075	1.33593616626955e-05	0.212592874373164	0.161593738079357	TRUE	0.111775781912138
Sft2d1	0.055785778249517	0.0245523000050771	0.66280487804878	0.718590656298298	-0.0559881027326939	0.00147017961353269	0.160278745644599	0.104290642911905	TRUE	0.111773880982211
Nsd1	0.0581114595553062	7.43034670990502e-14	0.608239182655699	0.666350642211005	-0.0536524214137583	7.03844788268959e-15	0.271864142805799	0.21821172139204	TRUE	0.111763880969064
Dennd4b	0.0644932116855849	0.00746486851360451	0.630117566757529	0.694610778443114	-0.0471896568532759	0.0395549791960559	0.281471093979024	0.234281437125749	TRUE	0.111682868538861
Msl1	0.0540011249610567	0.00866135500874466	0.469591212458287	0.523592337419344	-0.0575194291326339	0.000151150496593871	0.242320170559881	0.184800741427247	TRUE	0.111520554093691
Tshz1	0.0628837905884014	1.06104645314988e-16	0.625292377697678	0.688176168286079	-0.0486268819523167	4.94832274996327e-13	0.250494689908488	0.201867807956171	TRUE	0.111510672540718
Ing3	0.0585562313472501	9.12299522104806e-07	0.714833438089252	0.773389669436502	-0.052954150925376	5.58415761286218e-09	0.159671590194846	0.10671743926947	TRUE	0.111510382272626
Dock9	0.0627712977570631	4.11366838874465e-32	0.564954309170088	0.627725606927151	-0.0486884870815402	2.66285635967056e-25	0.267725122391353	0.219036635309813	TRUE	0.111459784838603
Sar1b	0.0613744698998138	4.52632306154633e-06	0.730995008011833	0.792369477911647	-0.0500596489248007	6.14412814671474e-06	0.171453223221989	0.121393574297189	TRUE	0.111434118824614
Phf5a	0.0501041768513015	0.00608844954851654	0.744784498835998	0.7948886756873	-0.0612227713824461	2.02430584661056e-06	0.155820868006877	0.0945980966244307	TRUE	0.111326948233748
Endod1	0.0416326955294282	0.0363898752019323	0.698441713187022	0.74007440871645	-0.0696339218440438	3.74826605304374e-06	0.208820297962389	0.139186376118345	TRUE	0.111266617373472
Zc3h15	0.0814071690757601	2.15368467921083e-07	0.581843677362662	0.663250846438422	-0.0298560890243862	0.0412825222575133	0.215933974431657	0.186077885407271	TRUE	0.111263258100146
Asnsd1	0.0571254086343908	0.00295497523468681	0.755699340446605	0.812824749080996	-0.0540832053494473	0.000100463734572121	0.136128556636053	0.0820453512866053	TRUE	0.111208613983838
Cept1	0.0430159004188437	0.00114058221597692	0.709119836850322	0.752135737269166	-0.0681774071877397	7.27891864601309e-11	0.208603050724393	0.140425643536654	TRUE	0.111193307606583
Farsa	0.0545127770679863	0.0349198732112388	0.618298023434726	0.672810800502712	-0.056660930867723	0.00529769924573209	0.226929450003187	0.170268519135464	TRUE	0.111173707935709
Eif4g2	0.0509151723875884	0.0041150642603008	0.512624029865409	0.563539202252998	-0.0601107052673645	4.73738995918224e-05	0.301368012574909	0.241257307307545	TRUE	0.111025877654953
Sp3	0.0710650058220001	2.89580050320016e-08	0.465962321507475	0.537027327329475	-0.0399453031203069	0.00210257268063261	0.323908350066279	0.283963046945972	TRUE	0.111010308942307
Zbtb34	0.0523872179771467	0.000618386830042718	0.656378229599183	0.70876544757633	-0.0585249347073663	1.39740179277195e-06	0.205431008335687	0.14690607362832	TRUE	0.110912152684513
Zbtb40	0.0808783261054226	1.08808465531774e-14	0.597427590161661	0.678305916267083	-0.0299627807541094	0.00573933599893565	0.286952255361257	0.256989474607148	TRUE	0.110841106859532
Medag	0.0511255764001192	0.00330092692581979	0.753614037249225	0.804739613649344	-0.059714011230461	4.26314852232559e-05	0.186560298979445	0.126846287748984	TRUE	0.11083958763058
Inpp5a	0.059032909048817	2.34470974091067e-11	0.555770740028771	0.614803649077588	-0.0516463692684599	3.67736266235816e-11	0.288767093494131	0.237120724225672	TRUE	0.110679278317277
Cry1	0.0653780491354345	2.32162809068477e-12	0.601548521555529	0.666926570690964	-0.0452506631160697	1.43875447791272e-08	0.226646258936779	0.181395595820709	TRUE	0.110628712251504
Snx3	0.0659964933321778	1.98723058265965e-05	0.558916144655784	0.624912637987962	-0.0445415923128773	0.00328217795199228	0.33108043288876	0.286538840575883	TRUE	0.110538085645055
Mpzl1	0.0612258596593298	1.19618304758007e-07	0.583457646153367	0.644683505812697	-0.0493089680064367	2.53207873242692e-07	0.233897279283521	0.184588311277084	TRUE	0.110534827665766
Srsf12	0.0551160821631808	1.37933757464649e-06	0.7657982180995	0.820914300262681	-0.0553984843100375	1.27551491524122e-09	0.15690413701197	0.101505652701933	TRUE	0.110514566473218
Nfia	0.0798577637917998	2.00672984753761e-90	0.463557254383012	0.543415018174812	-0.0306512358365327	4.12759170366282e-16	0.310544775449056	0.279893539612523	TRUE	0.110508999628332
Dync1li1	0.0571454630710437	0.000419466452184452	0.659437055930042	0.716582519001086	-0.0532685695539472	0.000229851426196153	0.254662434917682	0.201393865363735	TRUE	0.110414032624991
Asf1a	0.0641720588329349	0.00104480365798332	0.486888758140137	0.551060816973072	-0.0462153524464463	0.00362712152114114	0.218680111882597	0.172464759436151	TRUE	0.110387411279381
Syne1	0.0680360015119725	2.14579325380684e-66	0.502921737652712	0.570957739164685	-0.0422680851439226	3.29028145447546e-31	0.308218288308059	0.265950203164137	TRUE	0.110304086655895
Arl14ep	0.0643971678727777	0.00421613598346841	0.663363821138211	0.727760989010989	-0.0458283448975702	0.0248922559147555	0.243397026216251	0.197568681318681	TRUE	0.110225512770348
Smurf2	0.0637938821086917	3.9778813508394e-11	0.543621600858646	0.607415482967337	-0.0463206196976962	5.93586630476023e-08	0.268887083262853	0.222566463565157	TRUE	0.110114501806388
Cisd1	0.0548065404656302	0.0067026543532424	0.550641025641026	0.605447566106656	-0.055176143697839	0.000676156270712694	0.249358974358974	0.194182830661135	TRUE	0.109982684163469
Fam133b	0.0561361124366457	2.68319929199046e-06	0.743434909800097	0.799571022236743	-0.0537884744725683	1.37572657956145e-07	0.184546562652365	0.130758088179796	TRUE	0.109924586909214
Hpf1	0.059125284294638	2.78257758262747e-05	0.716666155581223	0.775791439875862	-0.0506986678105598	2.05837962373493e-05	0.191507122827461	0.140808455016901	TRUE	0.109823952105198
Cnot9	0.0645180887689322	0.00114335432566444	0.673959432137834	0.738477520906766	-0.0452017996043775	0.0090247280891529	0.213766921589311	0.168565121984933	TRUE	0.10971988837331
Smarca4	0.0599560774311891	6.16868777904097e-08	0.652498839564193	0.712454916995382	-0.0496742627111993	8.72002777521596e-08	0.217937856465721	0.168263593754522	TRUE	0.109630340142388
Ormdl1	0.0768704485618761	2.16970631724604e-06	0.680351044974714	0.75722149353659	-0.0327081042682563	0.00690341293971478	0.126809409710131	0.0941013054418743	TRUE	0.109578552830132
Ruvbl2	0.0569060386504158	0.0242138892047095	0.724941135734072	0.781847174384488	-0.0526583071219653	0.00226546879442836	0.144286703601108	0.0916283964791428	TRUE	0.109564345772381
Smarce1	0.0610969443771602	0.000687492322786445	0.635817427463724	0.696914371840885	-0.0481473721161398	0.00119189694868996	0.212023747137999	0.163876375021859	TRUE	0.1092443164933
Anks3	0.0636356053981231	0.000395672419517357	0.622646736689746	0.686282342087869	-0.0455296495468011	0.00179634597874446	0.206493504395558	0.160963854848757	TRUE	0.109165254944924
Otulin	0.0537874864506571	1.9847667511575e-10	0.617598319942213	0.67138580639287	-0.0551896808156976	1.23168660172376e-13	0.262702186891896	0.207512506076198	TRUE	0.108977167266355
Usp1	0.0678897626771373	0.000778745820415949	0.637931608933708	0.705821371610845	-0.0410393766745318	0.00835055854975126	0.167520351839717	0.126480975165186	TRUE	0.108929139351669
Scamp1	0.0627985839213171	1.52957881994699e-10	0.630101012600796	0.692899596522113	-0.0461024267241677	3.5063620277561e-07	0.263382045412362	0.217279618688194	TRUE	0.108901010645485
Dlgap1	0.063204731636381	4.13955683284149e-101	0.603977084519939	0.66718181615632	-0.0456837593942207	2.18272321181474e-64	0.276621338363226	0.230937578969006	TRUE	0.108888491030602
Cep120	0.0639336174014429	9.16381355786257e-14	0.672600606402301	0.736534223803744	-0.0449510108326948	4.71205379501163e-10	0.195332199007204	0.15038118817451	TRUE	0.108884628234138
Prl	-0.0573202355836848	0.0327900620118644	0.785618846694796	0.728298611111111	0.0514685099534783	0.0102957377737018	0.0968354430379747	0.148303952991453	FALSE	0.108788745537163
Nr4a2	0.0671467147709544	0.00387313648385108	0.50811183617168	0.575258550942634	-0.0415976658744305	0.0461251705499666	0.250803756167436	0.209206090293005	TRUE	0.108744380645385
Clmp	0.0619700983562205	1.96245490136835e-08	0.652775467311523	0.714745565667744	-0.0466574959892484	9.3327915585234e-07	0.223376328292685	0.176718832303437	TRUE	0.108627594345469
Mical2	0.0577837966678886	2.74488301207079e-09	0.575481768825042	0.63326556549293	-0.0506972107040455	4.00837031196974e-09	0.279267259179162	0.228570048475116	TRUE	0.108481007371934
Klhl9	0.0474258828364336	0.0200512769581542	0.0860396075449839	0.133465490381418	0.0610462268663092	0.0180521889885719	0.228876579414214	0.289922806280523	FALSE	0.108472109702743
Zbtb4	0.0581975468885746	0.0279481847470111	0.532825995163333	0.591023542051908	-0.0501099855245073	0.0174192992887211	0.247524087367088	0.19741410184258	TRUE	0.108307532413082
Sos2	0.0566708194101159	1.72095910131191e-14	0.742989156058463	0.799659975468579	-0.0515352021088573	1.58214319069727e-16	0.175956024173846	0.124420822064989	TRUE	0.108206021518973
Ptpn11	0.0569477446446317	0.00239348930283706	0.575844575895113	0.632792320539745	-0.0512506786502602	0.00206199784789797	0.290462392969047	0.239211714318787	TRUE	0.108198423294892
Tubg1	0.0520404313523601	0.025357952849777	0.751013027754782	0.803053459107142	-0.0560713235197591	0.00288731173435019	0.186437565745657	0.130366242225898	TRUE	0.108111754872119
Ccdc186	0.0604089290827905	1.00903067853912e-07	0.611160243281822	0.671569172364613	-0.0477014782895759	6.06077192971413e-07	0.226218736424005	0.17851725813443	TRUE	0.108110407372366
Nsmce4a	0.0504849026057193	0.000356373923509044	0.727710691862717	0.778195594468436	-0.0576223447806984	5.76629614464483e-09	0.14757071152045	0.0899483667397517	TRUE	0.108107247386418
Atp5o	0.0257199911688878	2.26938023307167e-07	0.598214543953957	0.623934535122845	-0.0823132376186916	0.0120359898384142	0.242641554992153	0.160328317373461	TRUE	0.108033228787579
Rassf8	0.0553014933676206	1.78789217031013e-07	0.628631430270592	0.683932923638212	-0.0527078886996477	2.63002737156053e-08	0.264083407671722	0.211375518972074	TRUE	0.108009382067268
Jpt1	0.060402892522395	0.00633159137034826	0.616576875259014	0.676979767781409	-0.0475861429945917	0.0106655527360066	0.215626665087917	0.168040522093325	TRUE	0.107989035516987
Akirin1	0.0557949784719215	0.0127011374940659	0.627464471158182	0.683259449630104	-0.0521526367181348	0.00240689175198428	0.208619690000387	0.156467053282252	TRUE	0.107947615190056
Arf3	0.0520861360652597	0.00567953098054578	0.645783753221864	0.697869889287123	-0.055713454578105	0.00057550716478572	0.257515791383631	0.201802336805526	TRUE	0.107799590643365
Gabrg2	0.0607371277855869	1.65838620182479e-13	0.671108155224242	0.731845283009829	-0.0470177397024478	1.01334988664308e-11	0.202082308917628	0.15506456921518	TRUE	0.107754867488035
Tlcd4	0.0687334190502156	1.45693737154126e-15	0.651716230538006	0.720449649588222	-0.0389585517863587	5.56667592179207e-07	0.225330084196272	0.186371532409913	TRUE	0.107691970836574
Adam1a	0.0512228287398924	0.00346646394035716	0.791532360468069	0.842755189207962	-0.0563002635943633	5.84347438515978e-05	0.150733067651253	0.09443280405689	TRUE	0.107523092334256
Gm42878	0.0512228287398924	0.00346646394035716	0.791532360468069	0.842755189207962	-0.0563002635943633	5.84347438515978e-05	0.150733067651253	0.09443280405689	TRUE	0.107523092334256
Arglu1	0.0481692210183823	0.000984350204342058	0.592450083796224	0.640619304814606	-0.0593141517008698	1.33329820938472e-06	0.280274573959173	0.220960422258303	TRUE	0.107483372719252
Ncoa4	0.0589217732914512	0.005660820713154	0.647351277579159	0.70627305087061	-0.0485311916244341	0.00803066967205939	0.235879025746553	0.187347834122118	TRUE	0.107452964915885
Marveld2	0.0742853465555622	2.25675626690903e-07	0.626769562276064	0.701054908831626	-0.033145102850627	0.00619466210367049	0.179535925768168	0.14639082291754	TRUE	0.107430449406189
Negr1	0.0611013167981067	6.57145737634418e-72	0.549006990851697	0.610108307649804	-0.04627863217024	7.34496206701876e-49	0.312653191410411	0.266374559240172	TRUE	0.107379948968347
Tmem104	0.0784623766806004	1.13061467952307e-08	0.567850780848002	0.646313157528602	-0.0288989913101975	0.0259278207869515	0.259850059944679	0.230951068634481	TRUE	0.107361367990798
1700025G04Rik	0.0669078489886898	1.75283558429519e-40	0.521570767003193	0.588478615991883	-0.0404264936414426	7.20744636436147e-17	0.340715952083039	0.300289458441596	TRUE	0.107334342630132
Naxd	0.0533965769157454	0.0191751975405596	0.702766937496001	0.756163514411747	-0.0539175936922426	0.0022484880130548	0.186064551212334	0.132146957520092	TRUE	0.107314170607988
Copg1	0.0621688976973681	0.000253222815585842	0.728818503819106	0.790987401516474	-0.0451062320558238	0.000630579619557449	0.150884814104704	0.105778582048881	TRUE	0.107275129753192
Cfap20	0.0679890514008618	0.00905616921740425	0.573219205037387	0.641208256438249	-0.0392756146213373	0.0424172757977053	0.161216056670602	0.121940442049265	TRUE	0.107264666022199
Ammecr1l	0.065308623913251	0.000430539961000371	0.683506541963526	0.748815165876777	-0.041933306109523	0.0101455085155299	0.200137753469036	0.158204447359513	TRUE	0.107241930022774
Faim	0.0711855261277358	0.000634648494081819	0.598985694121642	0.670171220249378	-0.0360100176658142	0.0455886821224361	0.201961751939465	0.165951734273651	TRUE	0.10719554379355
Nfkbib	0.0657838493946221	0.00497148858900137	0.638337881102424	0.704121730497046	-0.04136530901068	0.00260334061464319	0.120594075013793	0.0792287660031135	TRUE	0.107149158405302
Slc25a33	0.0548435194720776	0.00019385934320979	0.655510508752415	0.710354028224492	-0.0523017960721066	2.18834096471307e-05	0.220737954452315	0.168436158380209	TRUE	0.107145315544184
Rheb	0.0561377921159392	5.33814508860665e-05	0.500913849123236	0.557051641239175	-0.0509114743514466	6.77514743212401e-05	0.347823155339601	0.296911680988155	TRUE	0.107049266467386
Phax	0.0608015799485273	0.00244830653122477	0.649087039508133	0.70988861945666	-0.0462360630085313	0.00672871167610056	0.219877371079168	0.173641308070637	TRUE	0.107037642957059
Dnajb1	0.0679889817254528	0.0167033858173278	0.412767557561032	0.480756539286485	-0.0389661097381779	0.0425607872261922	0.146800879324309	0.107834769586131	TRUE	0.106955091463631
Amtn	-0.0701178152750402	0.00059862314785188	0.801292452302355	0.731174637027315	0.0365899411566152	0.00796641153341042	0.0578701113411291	0.0944600524977442	FALSE	0.106707756431655
Esco1	0.0554155385969997	2.93504032456174e-05	0.676220701220701	0.731636239817701	-0.0512739449362986	1.36740323939587e-05	0.237337662337662	0.186063717401364	TRUE	0.106689483533298
Klhl23	0.054586341693637	0.00437374485265689	0.574499099768718	0.629085441462355	-0.0520781910138759	0.0003520709638802	0.229245068572728	0.177166877558852	TRUE	0.106664532707513
Tmem59	0.0685052540944762	3.20576250900472e-05	0.620149074033536	0.688654328128012	-0.0381559617196019	0.00975500651459628	0.217717043912263	0.179561082192661	TRUE	0.106661215814078
Mtx2	0.0524984220607273	8.76689837892789e-06	0.717035173073354	0.769533595134081	-0.0541596283435422	1.70473922420089e-07	0.217207609376131	0.163047981032588	TRUE	0.106658050404269
Tcf4	0.0624559421768918	2.92251110363465e-67	0.353242487721568	0.41569842989846	-0.0440500521117531	8.24086785499206e-35	0.373439776424942	0.329389724313189	TRUE	0.106505994288645
Fat1	0.0673382976467621	3.56677426363057e-37	0.565967221574797	0.633305519221559	-0.0391262006806259	3.17465370813423e-16	0.27453653663974	0.235410335959114	TRUE	0.106464498327388
Hspa9	0.0579189977969953	0.00195494310921642	0.589855788845997	0.647774786642992	-0.0485296947753311	0.000905145468590077	0.201817154693532	0.153287459918201	TRUE	0.106448692572326
Zdhhc21	0.0595154099024953	1.52512174790632e-07	0.611421417565485	0.67093682746798	-0.0469269254400686	1.60185271770779e-06	0.224763276238936	0.177836350798868	TRUE	0.106442335342564
Itga3	0.0550018297574046	0.000541667840747088	0.719319225665975	0.77432105542338	-0.0513273963147267	3.48118125233375e-05	0.169640163757811	0.118312767443084	TRUE	0.106329226072131
Atg4b	0.0504486251464118	0.000388394089914793	0.733589120733439	0.784037745879851	-0.0558778423699131	4.28222339126384e-06	0.205585444709094	0.149707602339181	TRUE	0.106326467516325
Inpp1	0.0517808400983315	0.00275950308581745	0.562385878420136	0.614166718518467	-0.054499120813062	4.55258383970517e-05	0.238162519664026	0.183663398850964	TRUE	0.106279960911393
Sirt2	0.0561574976352182	0.00303624458931748	0.656542346006687	0.712699843641905	-0.0500965485994279	0.000436233332204704	0.191365344179794	0.141268795580366	TRUE	0.106254046234646
Sar1a	0.068368400235276	0.000757994428001663	0.678436641314084	0.74680504154936	-0.0378665835572827	0.0225550697852866	0.164711329720211	0.126844746162928	TRUE	0.106234983792559
Cadm1	0.0544840785906306	1.76512052452023e-55	0.644763734214891	0.699247812805522	-0.0517141453265117	1.03125717845448e-61	0.258475451872302	0.206761306545791	TRUE	0.106198223917142
Slc2a3	0.0550984713902791	1.1016711467755e-08	0.722656523268497	0.777754994658776	-0.0510715134219315	2.40925784972663e-11	0.168193135766317	0.117121622344385	TRUE	0.106169984812211
Mtmr6	0.0455080211789396	0.000459293155181389	0.690729254945271	0.736237276124211	-0.0605578157897603	1.83376782288721e-09	0.201701568742558	0.141143752952798	TRUE	0.1060658369687
Plekhg3	0.0483433873917053	0.01273092111228	0.658806810635642	0.707150198027347	-0.0576388627418632	0.000272620125485106	0.239368342763036	0.181729480021172	TRUE	0.105982250133569
Coa7	0.0616054500353054	0.0221617703286383	0.709969248373024	0.77157469840833	-0.0443207369864413	0.0438321821056045	0.176571551169277	0.132250814182836	TRUE	0.105926187021747
Pomgnt1	0.0633513726883492	3.78517677600152e-05	0.563616754598187	0.626968127286536	-0.0425634245503924	0.00112143442235614	0.237031315280652	0.19446789073026	TRUE	0.105914797238742
Serinc1	0.066623181295009	0.000517342026621297	0.485137945826349	0.551761127121358	-0.0392395034599625	0.032002573905408	0.288411337069836	0.249171833609874	TRUE	0.105862684754972
Samd12	0.0608971670388725	1.35795982750333e-71	0.713940286215373	0.774837453254246	-0.0449167060330912	2.48921179138922e-52	0.19306404138577	0.148147335352678	TRUE	0.105813873071964
Pogk	0.0525057320158813	0.00113598576715053	0.734559257501938	0.78706498951782	-0.0532970289688883	1.45720276460039e-05	0.163370404230943	0.110073375262055	TRUE	0.10580276098477
Acox1	0.0537820452942095	5.69329658753166e-06	0.66511074018006	0.71889278547427	-0.0519425853690759	7.35911561496108e-08	0.21021131188763	0.158268726518554	TRUE	0.105724630663285
Spata7	0.0541949843572351	9.51245852081087e-07	0.730339943424505	0.78453492778174	-0.0514885097486296	3.21907343225443e-08	0.185687027305394	0.134198517556764	TRUE	0.105683494105865
Cog2	0.0646183894893707	8.09447095703517e-05	0.68394092156994	0.748559311059311	-0.0410622728549531	0.00394416612157423	0.192658361951042	0.151596089096089	TRUE	0.105680662344324
Numb	0.0617708300740488	7.8582611434791e-15	0.652755000402739	0.714525830476788	-0.043887233756588	2.20362406745817e-10	0.223508665151812	0.179621431395224	TRUE	0.105658063830637
Arl3	0.0552167249230241	1.02548377094835e-05	0.625218307093095	0.680435032016119	-0.0504153150556584	4.91043358952217e-07	0.210537619260179	0.160122304204521	TRUE	0.105632039978683
Tmem70	0.0572871887499604	0.0304738479923245	0.560220827672468	0.617508016422428	-0.0482155376983995	0.0125246776525874	0.192368793714462	0.144153256016063	TRUE	0.10550272644836
Nadk	0.0457747125849185	0.0172690458353097	0.698100373681472	0.74387508626639	-0.0597109400179393	2.83710448232321e-05	0.192539614966179	0.13282867494824	TRUE	0.105485652602858
Rab30	0.0605948719453014	5.87668736218517e-12	0.564153736372569	0.62474860831787	-0.0448719288780094	2.23821872080543e-09	0.244435257359437	0.199563328481428	TRUE	0.105466800823311
Hmgcll1	0.0619115290967798	4.04275049342537e-23	0.707964815966925	0.769876345063704	-0.0435354759946278	4.08023682559181e-18	0.161273000772743	0.117737524778116	TRUE	0.105447005091408
Gsr	0.0532389951890416	8.24123751811642e-08	0.710902709324636	0.764141704513678	-0.052190564526868	6.84335616305425e-10	0.200411935793996	0.148221371267128	TRUE	0.10542955971591
Arih2	0.0509855703163937	6.3020309277002e-06	0.653329761580022	0.704315331896415	-0.0544146565206415	3.8707060332918e-09	0.21840658966707	0.163991933146429	TRUE	0.105400226837035
Plekhm1	0.0570350808574479	1.65386711950695e-05	0.69421552077476	0.751250601632208	-0.0483477591687092	1.56565686189564e-05	0.204813388118987	0.156465628950277	TRUE	0.105382840026157
Rlf	0.0561102969198627	3.53071583210419e-10	0.699704555235855	0.755814852155718	-0.0492450130167043	1.73623988442767e-10	0.200093045476569	0.150848032459865	TRUE	0.105355309936567
Pfdn2	0.0463001921619807	0.0299395118919582	0.632080952294839	0.67838114445682	-0.0590097573880762	0.000221139979452597	0.226713669572136	0.16770391218406	TRUE	0.105309949550057
Gm44965	0.0689581765154293	5.9647973636245e-07	0.710641431951078	0.779599608466507	-0.0363066125521817	0.00307111817739932	0.173305162503038	0.136998549950856	TRUE	0.105264789067611
Errfi1	0.0461299313118969	0.0293326822128277	0.603530607690973	0.64966053900287	-0.0591182077482104	0.000167062525278949	0.223437383780031	0.164319176031821	TRUE	0.105248139060107
Usp47	0.0645762372794072	5.85065293067035e-12	0.640212791589464	0.704789028868871	-0.040416601572229	3.41143323558079e-06	0.24743067008735	0.207014068515121	TRUE	0.104992838851636
Enpp5	0.053987264480001	0.00108468810612918	0.745287502898215	0.799274767378216	-0.0509398266223562	0.000160881614633878	0.171078715511245	0.120138888888889	TRUE	0.104927091102357
Usp30	0.0623759130900485	1.47598587826028e-07	0.627567660477017	0.689943573567066	-0.0425182962894131	2.16586396023168e-05	0.212858700986532	0.170340404697119	TRUE	0.104894209379462
Ctcf	0.0601982595897675	4.34164328520319e-08	0.603414061308386	0.663612320898153	-0.0446177295370713	2.50008280437413e-06	0.24113153729458	0.196513807757509	TRUE	0.104815989126839
Ssrp1	0.0684894945150621	0.000718587812149373	0.650068900180863	0.718558394695925	-0.0362935405155694	0.0130827402303955	0.134248772715528	0.0979552321999589	TRUE	0.104783035030632
Maip1	0.0538221497272063	0.00682504932459907	0.727391304347826	0.781213454075032	-0.0509378930198549	0.000324756973136068	0.145489855072464	0.0945519620526089	TRUE	0.104760042747061
Chd6	0.0513110042461138	2.8526402574637e-15	0.670140535722101	0.721451539968215	-0.0534398423404052	7.98708178023259e-22	0.228091610224017	0.174651767883612	TRUE	0.104750846586519
Herpud2	0.058752893815102	5.23840984529424e-06	0.646407969234056	0.705160863049158	-0.0459609779119336	8.76689291499237e-05	0.253602268276181	0.207641290364248	TRUE	0.104713871727036
Neto2	0.0543003154140196	2.14668270219923e-05	0.611779698175954	0.666080013589973	-0.0503614645593446	5.34194452067698e-06	0.247440852391862	0.197079387832517	TRUE	0.104661779973364
4931406P16Rik	0.0573877547894981	1.39400229851754e-06	0.659733106631825	0.717120861421323	-0.0472353962459377	1.29856356144411e-06	0.202288136901577	0.15505274065564	TRUE	0.104623151035436
Nufip2	0.0725177627052545	5.60084689180873e-06	0.504978564458271	0.577496327163525	-0.0320166486001957	0.0415292936267975	0.264364306866533	0.232347658266338	TRUE	0.10453441130545
Ints11	0.0538653618182849	0.00064681087672143	0.716660583756602	0.770525945574887	-0.0506614812169161	1.58368470139262e-05	0.166579985198252	0.115918503981336	TRUE	0.104526843035201
Zbtb10	0.0630041161381745	4.05350894581226e-06	0.505159068229215	0.568163184367389	-0.0415193750803292	0.00111650197610953	0.289916683663518	0.248397308583189	TRUE	0.104523491218504
Ap2a1	0.052789159133226	0.0013715961294327	0.657078822150197	0.709867981283423	-0.0517218476834408	8.60508889354442e-05	0.219427395811783	0.167705548128342	TRUE	0.104511006816667
Stat2	0.0670081852520021	8.63562086357587e-05	0.579653179904436	0.646661365156438	-0.0374234746891579	0.0229216796147387	0.276452903337325	0.239029428648168	TRUE	0.10443165994116
Vps26a	0.0499563052553682	0.00973771939043548	0.718534909193697	0.768491214449065	-0.0544465102108884	0.000436765172803473	0.200043283160201	0.145596772949312	TRUE	0.104402815466257
Fam184b	0.059477760096637	4.35080645814349e-12	0.710659337823148	0.770137097919785	-0.0448869363570167	3.63352824694585e-11	0.161322043513553	0.116435107156537	TRUE	0.104364696453654
Syt9	0.0667407784086211	1.62394290793536e-20	0.550188268582647	0.616929046991268	-0.0375977575008714	9.14211854115454e-08	0.323908565106407	0.286310807605536	TRUE	0.104338535909492
Ank	0.0542477648660984	3.96151484194647e-12	0.487967075686661	0.542214840552759	-0.0500815231120478	1.15575093053639e-11	0.355031087059162	0.304949563947114	TRUE	0.104329287978146
Abcf1	0.0534679258823831	0.0293633514163588	0.766928391959799	0.820396317842182	-0.0508312421567991	0.0106638813217603	0.162264447236181	0.111433205079382	TRUE	0.104299168039182
Anapc11	0.0691879593346808	0.0109071719858582	0.559491339307853	0.628679298642534	-0.0351088053094934	0.00939952701530489	0.102945343771032	0.0678365384615385	TRUE	0.104296764644174
Zfp882	0.0610909798924971	0.0459821863053852	0.60126582278481	0.662356802677307	-0.0431159465863735	0.0352586658267465	0.146683544303797	0.103567597717424	TRUE	0.104206926478871
Zfp790	0.0664022496387515	0.000200208926647917	0.732329017064133	0.798731266702885	-0.03776684770881	0.00784088212876872	0.137435396622539	0.0996685489137294	TRUE	0.104169097347562
Sbf2	0.0533232303313496	3.07482108042014e-35	0.755227282106582	0.808550512437931	-0.0508075145863358	2.148045345633e-45	0.164188172698367	0.113380658112031	TRUE	0.104130744917685
Lims1	0.0615141888426387	4.00644219956622e-12	0.659803579314537	0.721317768157176	-0.0424629509641282	1.55058256974738e-09	0.178239701755109	0.135776750790981	TRUE	0.103977139806767
Mob4	0.0586931810525878	0.00153305611166138	0.609269682241277	0.667962863293864	-0.0452614349567561	0.0052650556153833	0.251914347287817	0.206652912331061	TRUE	0.103954616009344
Mmadhc	0.050499711031648	0.0185506096390638	0.61052220137586	0.661021912407508	-0.0533315821209785	2.56720945341207e-05	0.154721701063164	0.101390118942186	TRUE	0.103831293152627
Tor1aip2	0.0516786575953203	0.000281490954499404	0.580328810995078	0.632007468590398	-0.0519881014268643	3.53080913071077e-06	0.228549184112544	0.17656108268568	TRUE	0.103666759022185
Stard3nl	0.0665966437742568	9.62191850914338e-06	0.487802066010579	0.554398709784836	-0.0370605537117805	0.0100928000113495	0.292634182286647	0.255573628574867	TRUE	0.103657197486037
Maoa	0.0598286104488781	0.0170098351757632	0.738888974024979	0.798717584473857	-0.0438193208732857	0.000534433385056386	0.10586315224887	0.0620438313755841	TRUE	0.103647931322164
Atg14	0.0531526477752227	8.4954105646932e-05	0.788253911192057	0.84140655896728	-0.0504843593684308	1.38906820456583e-06	0.1300023237754	0.0795179644069694	TRUE	0.103637007143653
Gcnt1	0.063214258679082	1.64269685760566e-09	0.739690987124463	0.802905245803545	-0.0403051935146611	2.02430584661056e-06	0.146640098099326	0.106334904584665	TRUE	0.103519452193743
Map1b	0.0547398939471088	6.75864335306987e-12	0.430934548248644	0.485674442195753	-0.0487545977535911	3.71229095847273e-11	0.336855181444527	0.288100583690935	TRUE	0.1034944917007
