loop_id	sample	group	center_value	background_mean	enrichment
42	mut_M3	mut	5.6076717376709	5.6076717376709	1
43	ctrl_M1	ctrl	4.652916431427	4.652916431427	1
43	ctrl_M2	ctrl	1.93152594566345	1.93152594566345	1
43	ctrl_M3	ctrl	4.82241582870483	4.82241582870483	1
43	mut_M1	mut	6.82046413421631	6.82046413421631	1
43	mut_M2	mut	3.01537203788757	3.01537203788757	1
43	mut_M3	mut	4.85735702514648	4.85735702514648	1
44	ctrl_M1	ctrl	1.60882747173309	1.60882747173309	1
44	ctrl_M2	ctrl	0.557083666324615	0.557083666324615	1
44	ctrl_M3	ctrl	2.7905547618866	2.7905547618866	1
44	mut_M1	mut	6.40568113327026	6.40568113327026	1
44	mut_M2	mut	1.96038210391998	1.96038210391998	1
44	mut_M3	mut	1.56163012981415	1.56163012981415	1
45	ctrl_M1	ctrl	8.54128265380859	8.54128265380859	1
45	ctrl_M2	ctrl	13.3536958694458	13.3536958694458	1
45	ctrl_M3	ctrl	11.0778894424438	11.0778894424438	1
45	mut_M1	mut	22.9612636566162	22.9612636566162	1
45	mut_M2	mut	10.0011262893677	10.0011262893677	1
45	mut_M3	mut	11.03932762146	11.03932762146	1
46	ctrl_M1	ctrl	3.53192520141602	3.53192520141602	1
46	ctrl_M2	ctrl	3.1733455657959	3.1733455657959	1
46	ctrl_M3	ctrl	4.1032509803772	4.1032509803772	1
46	mut_M1	mut	7.02636432647705	7.02636432647705	1
46	mut_M2	mut	5.62930870056152	5.62930870056152	1
46	mut_M3	mut	5.11785650253296	5.11785650253296	1
47	ctrl_M1	ctrl	8.22382068634033	8.22382068634033	1
47	ctrl_M2	ctrl	3.78241109848022	3.78241109848022	1
47	ctrl_M3	ctrl	8.84577083587646	8.84577083587646	1
47	mut_M1	mut	15.066933631897	15.066933631897	1
47	mut_M2	mut	8.19870758056641	8.19870758056641	1
47	mut_M3	mut	10.7823524475098	10.7823524475098	1
48	ctrl_M1	ctrl	4.79145240783691	4.79145240783691	1
48	ctrl_M2	ctrl	1.85448884963989	1.85448884963989	1
48	ctrl_M3	ctrl	7.5329327583313	7.5329327583313	1
48	mut_M1	mut	16.4088459014893	16.4088459014893	1
48	mut_M2	mut	4.63442659378052	4.63442659378052	1
48	mut_M3	mut	5.0839319229126	5.0839319229126	1
49	ctrl_M1	ctrl	0.735369682312012	0.735369682312012	1
49	ctrl_M2	ctrl	5.50775575637817	5.50775575637817	1
49	ctrl_M3	ctrl	2.28792238235474	2.28792238235474	1
49	mut_M1	mut	9.2554178237915	9.2554178237915	1
49	mut_M2	mut	1.43327164649963	1.43327164649963	1
49	mut_M3	mut	4.46889591217041	4.46889591217041	1
50	ctrl_M1	ctrl	7.78831386566162	7.78831386566162	1
50	ctrl_M2	ctrl	10.3688879013062	10.3688879013062	1
50	ctrl_M3	ctrl	11.6593332290649	11.6593332290649	1
50	mut_M1	mut	19.4685363769531	19.4685363769531	1
50	mut_M2	mut	13.0472440719604	13.0472440719604	1
50	mut_M3	mut	12.9761810302734	12.9761810302734	1
51	ctrl_M1	ctrl	2.42246246337891	2.42246246337891	1
51	ctrl_M2	ctrl	6.48978996276855	6.48978996276855	1
51	ctrl_M3	ctrl	4.78541946411133	4.78541946411133	1
51	mut_M1	mut	13.0617904663086	13.0617904663086	1
51	mut_M2	mut	4.16339588165283	4.16339588165283	1
51	mut_M3	mut	2.1632022857666	2.1632022857666	1
52	ctrl_M1	ctrl	13.8042325973511	13.8042325973511	1
52	ctrl_M2	ctrl	17.2491931915283	17.2491931915283	1
52	ctrl_M3	ctrl	17.1053142547607	17.1053142547607	1
52	mut_M1	mut	20.6238269805908	20.6238269805908	1
52	mut_M2	mut	16.4880981445312	16.4880981445312	1
52	mut_M3	mut	10.8387022018433	10.8387022018433	1
53	ctrl_M1	ctrl	5.20223331451416	5.20223331451416	1
53	ctrl_M2	ctrl	10.151439666748	10.151439666748	1
53	ctrl_M3	ctrl	9.59427165985107	9.59427165985107	1
53	mut_M1	mut	20.7052345275879	20.7052345275879	1
53	mut_M2	mut	10.6318769454956	10.6318769454956	1
53	mut_M3	mut	3.11944723129272	3.11944723129272	1
54	ctrl_M1	ctrl	7.84556007385254	7.84556007385254	1
54	ctrl_M2	ctrl	11.819052696228	11.819052696228	1
54	ctrl_M3	ctrl	11.0293836593628	11.0293836593628	1
54	mut_M1	mut	20.7675113677979	20.7675113677979	1
54	mut_M2	mut	12.3987083435059	12.3987083435059	1
54	mut_M3	mut	14.4772462844849	14.4772462844849	1
55	ctrl_M1	ctrl	2.96699786186218	2.96699786186218	1
55	ctrl_M2	ctrl	4.69385194778442	4.69385194778442	1
55	ctrl_M3	ctrl	4.81418991088867	4.81418991088867	1
55	mut_M1	mut	12.1809368133545	12.1809368133545	1
55	mut_M2	mut	8.07023620605469	8.07023620605469	1
55	mut_M3	mut	8.35315227508545	8.35315227508545	1
56	ctrl_M1	ctrl	0	0	NA
56	ctrl_M2	ctrl	2.86996269226074	2.86996269226074	1
56	ctrl_M3	ctrl	0.434536218643188	0.434536218643188	1
56	mut_M1	mut	5.68294668197632	5.68294668197632	1
56	mut_M2	mut	3.59168219566345	3.59168219566345	1
56	mut_M3	mut	2.78021311759949	2.78021311759949	1
57	ctrl_M1	ctrl	0	0	NA
57	ctrl_M2	ctrl	0	0	NA
57	ctrl_M3	ctrl	1.01758098602295	1.01758098602295	1
57	mut_M1	mut	11.250904083252	11.250904083252	1
57	mut_M2	mut	4.63777494430542	4.63777494430542	1
57	mut_M3	mut	5.69855690002441	5.69855690002441	1
58	ctrl_M1	ctrl	4.6589150428772	4.6589150428772	1
58	ctrl_M2	ctrl	5.44071245193481	5.44071245193481	1
58	ctrl_M3	ctrl	12.5869960784912	12.5869960784912	1
58	mut_M1	mut	11.5752782821655	11.5752782821655	1
58	mut_M2	mut	5.69550752639771	5.69550752639771	1
58	mut_M3	mut	14.200984954834	14.200984954834	1
59	ctrl_M1	ctrl	4.73098230361938	4.73098230361938	1
59	ctrl_M2	ctrl	3.36424517631531	3.36424517631531	1
59	ctrl_M3	ctrl	4.66596603393555	4.66596603393555	1
59	mut_M1	mut	18.516263961792	18.516263961792	1
59	mut_M2	mut	11.4356145858765	11.4356145858765	1
