gene	log2FC	padj	baseMean	dysregulated	max_delta_unnorm	sum_delta_unnorm	n_enhancers	n_gained_enh	n_lost_enh	has_boundary	boundary_direction	n_diff_loops	n_lost_loops	n_gained_loops	max_loop_logFC_abs	mean_loop_logFC	has_abc	has_loops	n_layers	z_boundary	z_loop_count	z_loop_strength	z_abc	combined_score
1700088E04Rik	-0.791298	0.284712	5.650389	FALSE	-0.153001	-0.174668	7	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.11279279376839882	-0.7289161956223864
1700094M23Rik	-0.077683	0.933371	42.971023	FALSE	-0.057731	-0.421008	16	0	16	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.519003396828601	-1.1351267986825886
1700096K18Rik	-0.202471	0.865492	6.948306	FALSE	0.071661	0.074366	3	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.45960890012839506	-1.0757323019823826
1700102P08Rik	0.195096	0.677939	24.474828	FALSE	-0.089624	0.211091	11	3	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3830185667309939	-0.9991419685849815
1700109H08Rik	0.095056	0.63526	469.021583	FALSE	-0.489265	-1.301384	13	0	13	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.3209639211201896	0.704840519266202
1700110C19Rik	-0.257876	0.488773	38.901904	FALSE	-1.051192	-2.30644	7	0	7	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	3.7168986912032183	3.1007752893492304
1700110I01Rik	0.440112	0.80571	2.671798	FALSE	-0.026741	0.073626	12	6	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6511380309089584	-1.267261432762946
1700112J16Rik	-1.102814	0.003524	12.971077	TRUE	-0.234236	-0.357967	8	1	3	FALSE	NA	2	2	0	1.26123758633303	-0.8262233049498271	TRUE	TRUE	2	0	2.0768818606272355	7.971439386110065	0.23357561538028934	10.28189686211759
1700120C14Rik	0.359416	0.748531	5.510147	FALSE	0.15914	0.081078	5	1	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.08661743014725277	-0.7027408320012404
1700123J17Rik	-0.232954	0.90701	3.061949	FALSE	-0.123563	0.259573	5	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.23831003668732637	-0.8544334385413139
1700123M08Rik	0.056835	0.927578	49.192622	FALSE	0.072217	-0.026074	5	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4572382367999446	-1.0733616386539322
1700123O20Rik	-0.107375	0.837819	33.860613	FALSE	0.113675	-0.113107	5	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.28047032264365346	-0.8965937244976411
1810010H24Rik	-0.447462	0.116138	35.82194	FALSE	0.222736	0.382429	9	3	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.18454211128464193	-0.4315812905693457
1810010K12Rik	0.17709	0.935144	3.415496	FALSE	-0.040733	0.130594	14	5	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5914791796649326	-1.2076025815189202
1810019N24Rik	-0.79064	0.181732	7.808709	FALSE	-0.105232	-0.865584	11	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.31646944221578827	-0.9325928440697759
1810024B03Rik	-0.018906	0.989708	7.722327	FALSE	-0.18232	-0.162631	7	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.012217058977712983	-0.6039063428762746
1810030O07Rik	0.130309	0.504058	137.751007	FALSE	-0.175924	-0.499678	7	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.015054096865396684	-0.6311774987193843
1810037I17Rik	0.020246	0.97303	49.257391	FALSE	-0.097593	-0.492633	8	1	4	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.34904048028419266	-0.9651638821381803
1810044D09Rik	0.182313	0.928774	3.424001	FALSE	-0.072146	-0.426415	12	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4575409653904482	-1.0736643672444357
1810055G02Rik	-0.213851	0.290069	206.164032	FALSE	-0.128446	-0.1718	8	0	2	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.21748998447001802	0.16638661367599436
1810059C17Rik	0.696666	0.575554	4.745263	FALSE	0.071478	-0.481608	10	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.46038917241096056	-1.0765125742649482
2010001A14Rik	-0.466273	0.39045	16.157078	FALSE	-0.047608	0.042886	7	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5621656717816652	-1.1782890736356528
2010109A12Rik	0.551705	0.203976	22.600412	FALSE	-0.147773	-0.532547	8	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.13508385110857662	-0.7512072529625642
2010308F09Rik	-0.057211	0.97112	8.26337	FALSE	0.203976	0.501307	10	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.10455354286426415	-0.5115698589897235
2010315B03Rik	0.187659	0.351978	111.776438	FALSE	-0.080066	-0.139016	5	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4237718043089241	-1.0398952061629116
