loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	275.551330566406	165.008028030396	1.66992681420111
1	ctrl_M2	ctrl	213.423614501953	121.996185302734	1.74942859051159
1	ctrl_M3	ctrl	213.490844726562	130.196487426758	1.63975886712506
1	mut_M1	mut	259.382568359375	140.658918380737	1.84405348303102
1	mut_M2	mut	269.372894287109	148.028387069702	1.81973808956163
1	mut_M3	mut	246.578674316406	139.244246482849	1.77083563985373
2	ctrl_M1	ctrl	198.757827758789	36.9423837661743	5.3802112234235
2	ctrl_M2	ctrl	182.208862304688	37.38489818573	4.8738627399616
2	ctrl_M3	ctrl	179.51301574707	45.4271750450134	3.95166583810665
2	mut_M1	mut	187.491851806641	44.1570672988892	4.24602137948951
2	mut_M2	mut	212.428619384766	45.9665489196777	4.62137411612007
2	mut_M3	mut	249.333206176758	48.9655570983887	5.09201203768113
3	ctrl_M1	ctrl	399.348571777344	350.746299743652	1.13856816755932
3	ctrl_M2	ctrl	298.992279052734	264.440595626831	1.13065952806528
3	ctrl_M3	ctrl	296.378753662109	262.293201446533	1.12995209951152
3	mut_M1	mut	339.738494873047	316.548137664795	1.07326012839415
3	mut_M2	mut	377.438171386719	357.318685531616	1.05630683943989
3	mut_M3	mut	332.578979492188	334.841804504395	0.993242107222674
4	ctrl_M1	ctrl	91.5189437866211	77.5469527244568	1.18017459837281
4	ctrl_M2	ctrl	66.6865005493164	61.9645624160767	1.07620384860516
4	ctrl_M3	ctrl	59.3781089782715	60.2937750816345	0.984813256391339
4	mut_M1	mut	69.7186584472656	63.7366828918457	1.09385451648889
4	mut_M2	mut	82.2289886474609	80.0437808036804	1.02730015776166
4	mut_M3	mut	77.5776214599609	80.0678882598877	0.968898058209756
5	ctrl_M1	ctrl	70.2035598754883	40.6573629379272	1.72671208368015
5	ctrl_M2	ctrl	59.688591003418	33.8285889625549	1.76444223167238
5	ctrl_M3	ctrl	67.2219543457031	36.6793985366821	1.83268965761465
5	mut_M1	mut	76.3302841186523	43.1118011474609	1.77051948856346
